"pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","geneSet"
0.843396226415094,0.5647512864494,0.798240351929614,0.870225954809038,0.795813586097946,0.78624275144971,1,0.468306338732254,0.481391585760518,0.659423318010865,"GO:0007268"
0.54463952185282,0.544303797468354,0.777844431113777,0.872225554889022,0.890655292749128,0.863827234553089,0.754896907216495,0.632673465306939,0.902225755166932,0.617213114754098,"GO:0007416"
0.143076332949751,0.303183229813665,0.769046190761848,0.768446310737852,0.327856025039124,0.92621475704859,0.775793650793651,0.930413917216557,0.288915566226491,0.162653147444022,"GO:0008021"
0.806631892697466,0.535304990757856,0.573285342931414,0.741851629674065,0.558666117743927,0.75624875024995,0.584940739019289,0.253549290141972,0.949859606899318,0.939917386406309,"GO:0014069"
0.541420118343195,0.224263135412217,0.838432313537293,0.962407518496301,0.875490966221524,0.994801039792042,0.510830324909747,0.66746650669866,0.374338085539715,0.799138606108066,"GO:0016079"
0.857740585774059,0.750212765957447,0.774045190961808,0.659068186362727,0.358682869462956,0.82003599280144,0.424157303370786,0.338932213557289,0.71161657189277,0.855993563958166,"GO:0030285"
0.0435946462715105,0.0565317035905271,0.811437712457509,0.763447310537892,0.279325225578658,0.892221555688862,0.407678650687972,0.984003199360128,0.0692124105011933,0.0437474205530334,"GO:0030672"
0.625753660637382,0.520529801324503,0.759048190361928,0.89502099580084,0.891010342084328,0.847230553889222,0.795382746051033,0.542291541691662,0.475371383893667,0.768757214313197,"GO:0042734"
0.645569620253165,0.613367799113737,0.526894621075785,0.608878224355129,0.726578206674709,0.789242151569686,0.625492772667543,0.342131573685263,0.932479627473807,0.950627276406313,"GO:0045211"
0.621642662514597,0.614615384615385,0.74005198960208,0.783043391321736,0.612928655892787,0.629674065186963,0.162567486502699,0.491501699660068,0.891848264729621,0.832377049180328,"GO:0048488"
0.350600600600601,0.150206533984228,0.75624875024995,0.91621675664867,0.708982035928144,0.893821235752849,0.748536523288369,0.800439912017596,0.421279937180997,0.641430948419301,"GO:0048786"
0.433118605532399,0.842362678705794,0.495700859828034,0.628074385122975,0.290611608881963,0.50369926014797,1,0.581883623275345,0.655564263322884,0.417140536149472,"GO:0048787"
0.697209653092006,0.796581196581197,0.705458908218356,0.823835232953409,0.653694968553459,0.710257948410318,1,0.502699460107978,0.618707887435593,0.519002860645689,"GO:0050804"
0.146671543525969,0.224251278305332,0.974005198960208,0.998200359928014,0.972156862745098,0.99000199960008,0.171072108268133,0.981603679264147,0.148648648648649,0.506302521008403,"GO:0050808"
0.426079734219269,0.454393305439331,0.301739652069586,0.384323135372925,0.526209677419355,0.214557088582284,0.660258170832189,0.315136972605479,0.593322606596943,0.560286510147234,"GO:0051963"
0.640605296343001,0.423173803526448,0.151369726054789,0.270745850829834,0.25787166201674,0.137172565486903,1,0.0927814437112578,0.572701498582422,0.54831013916501,"GO:0060078"
0.953762084909626,0.6654371080782,0.903419316136773,0.940811837632474,0.826742763962495,0.859428114377125,0.790625690913111,0.506698660267946,0.75089677162216,0.91758034026465,"GO:0098839"
0.112068965517241,0.095,0.832033593281344,0.947210557888422,0.90016168148747,1,0.961407718456309,0.949210157968406,0.165032679738562,0.226682887266829,"GO:0098918"
0.6487747957993,0.159353348729792,0.493901219756049,0.623475304939012,0.553436630909813,0.830233953209358,0.331733653269346,0.369726054789042,0.527498996386993,0.79619894864537,"GO:0099010"
0.678834808259587,0.594029850746269,0.582883423315337,0.653869226154769,0.76188541243397,0.791441711657668,0.769363591514554,0.342331533693261,0.937644341801386,0.966613032984714,"GO:0099055"
0.654358093602404,0.247053688345701,0.614077184563087,0.797240551889622,0.759558533701222,0.762247550489902,0.775435155675411,0.429914017196561,0.582047116165719,0.789128758673863,"GO:0099056"
0.989887640449438,0.486230636833046,0.509298140371926,0.560887822435513,0.384250098931539,0.487102579484103,1,0.175964807038592,0.922277799153521,0.669952681388013,"GO:0099059"
0.937084798749512,0.482330097087379,0.370925814837033,0.441511697660468,0.0368550368550369,0.200159968006399,0.842631473705259,0.0655868826234753,0.73616680032077,0.480540111199365,"GO:0099060"
0.928325028746646,0.521884272997033,0.805638872225555,0.870825834833033,0.787781350482315,0.795640871825635,0.791395922025543,0.302139572085583,0.915343915343915,0.892734880182579,"GO:0099061"
0.0517306960821605,0.0172091283202394,0.621075784843031,0.836032793441312,0.77808112324493,0.912417516496701,0.035594358629953,0.947810437912417,0.0652606446478313,0.164520149563772,"GO:0099072"
0.241717791411043,0.120558882235529,0.493901219756049,0.617676464707059,0.143899473044183,0.849230153969206,1,0.716456708658268,0.338983050847458,0.260392156862745,"GO:0099092"
0.453911696359411,0.285931558935361,0.342731453709258,0.40371925614877,0.245118404653095,0.448910217956409,0.316336732653469,0.399320135972805,0.8332,0.65927750410509,"GO:0099171"
0.20922256097561,0.234860248447205,0.984003199360128,0.997200559888022,0.975216365066876,0.997600479904019,0.365025466893039,0.975804839032194,0.0753532182103611,0.423216444981862,"GO:0099173"
0.13389441469013,0.266640866873065,0.974805038992202,0.993201359728054,0.956318252730109,0.992201559688062,0.915816836632673,0.987602479504099,0.0594956658786446,0.241078509119746,"GO:0099175"
0.517744479495268,0.725278953443632,0.805838832233553,0.917416516696661,0.552631578947368,1,0.172765446910618,0.694461107778444,0.665312753858652,0.513968775677896,"GO:0099188"
