"geneSet","true.mean","true.median","true.meanabs","true.meansqr","true.maxmean","true.sig_n","true.sign_test","true.rank_sum","true.ks_orig","true.ks_weighted","null_upper25.mean","null_upper25.median","null_upper25.meanabs","null_upper25.meansqr","null_upper25.maxmean","null_upper25.sig_n","null_upper25.sign_test","null_upper25.rank_sum","null_upper25.ks_orig","null_upper25.ks_weighted","null_lower25.mean","null_lower25.median","null_lower25.meanabs","null_lower25.meansqr","null_lower25.maxmean","null_lower25.sig_n","null_lower25.sign_test","null_lower25.rank_sum","null_lower25.ks_orig","null_lower25.ks_weighted","null_upper5.mean","null_upper5.median","null_upper5.meanabs","null_upper5.meansqr","null_upper5.maxmean","null_upper5.sig_n","null_upper5.sign_test","null_upper5.rank_sum","null_upper5.ks_orig","null_upper5.ks_weighted","null_lower5.mean","null_lower5.median","null_lower5.meanabs","null_lower5.meansqr","null_lower5.maxmean","null_lower5.sig_n","null_lower5.sign_test","null_lower5.rank_sum","null_lower5.ks_orig","null_lower5.ks_weighted","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","null_brain"
"Astrocyte",-0.255048691239841,-0.374515006300205,0.392614348108146,0.181117740885224,-0.416354811009421,28,-3.94640014115068,12103,-0.322344322344322,-0.407918646763148,0.200903866740623,0.300960153425092,0.357235944255745,0.151839765017665,0.348618789466593,22.0249999999996,-0.136082763487954,31005.05,0.338832926332926,0.505077552220456,-0.196194386423005,-0.284717013114817,0.0780376529439737,0.0100348057301746,-0.337547897672207,0,-4.7628967220784,8105.925,-0.342897842897843,-0.5045861689763,0.170177513622855,0.247777577414706,0.317878807956513,0.121405914979708,0.29358742815085,4,-0.136082763487954,29638.05,0.313400488400488,0.472634603313708,-0.165551027177827,-0.241116531288342,0.0839925083545655,0.0115555729967725,-0.290652618344889,0,-4.49073119510249,9233.85,-0.321530321530322,-0.477585340344912,0.00931027930837925,0.00836183960471304,0.0125987401259874,0.0124987501249875,0.01042076287849,0.0163983601639836,0.188200529855309,0.825717428257174,0.0934669493158605,0.291037645709918,1
"CA1.Pyramidal",-0.184706403606091,-0.314080421713412,0.383401211280534,0.181297616642194,-0.400788248858372,51,-4.13838296829003,33270,-0.228155339805825,-0.325999353769269,0.15724163623626,0.266129133097037,0.351867391204364,0.148565836232882,0.32849608671817,38,0,61208.125,0.261466934651485,0.421809274957915,-0.15610100311068,-0.25315385154051,0.0811489790236414,0.0108384127258796,-0.335169380530076,0,-5.32077810208718,22204.85,-0.272226074895978,-0.43978763893431,0.132534275271808,0.215743053569556,0.312927050587167,0.119627284020157,0.284017482841027,7,-0.394131711265717,59150.35,0.245935877173177,0.395742936812731,-0.131472068787453,-0.207203672556464,0.0870642444523425,0.0121912180843585,-0.291437924112886,0,-4.92664639082147,24833.85,-0.257012023030029,-0.416890814198005,0.0182440136830103,0.0114597031749014,0.0120987901209879,0.0111988801119888,0.0117960426179604,0.0147985201479852,0.251283104085403,0.77042295770423,0.255681818181818,0.42170065409773,1
"Endothelial",0.0310030648153623,0.104293971548931,0.351874434176276,0.158464731675499,0.363733624042056,19,-0.264906471413009,29298,0.100030026165659,0.150403499338396,0.090040341080414,0.14745967424684,0.326780818176941,0.131032916941905,0.310399093405203,12.0249999999996,0,37361.1,0.195173293870373,0.381408884668498,-0.0771266897143875,-0.125308033782557,0.0851632221622464,0.011697430848823,-0.317809868261267,0,-3.17887765695611,15841.575,-0.196845107879724,-0.389776161443638,0.0760859487158689,0.118661719751655,0.293446661314911,0.107201537024287,0.266659103144526,3,0,36151.1,0.177463217947068,0.353675661369518,-0.0672977089501548,-0.100264461340783,0.0915152038603415,0.0133858344971442,-0.281139105504913,0,-2.64906471413009,17988.55,-0.179449234332776,-0.354726497839959,0.488714425907753,0.134465000953652,0.0133986601339866,0.010998900109989,0.0162398500936914,0.0166983301669833,1,0.421457854214579,0.750614482889015,0.934691431995207,1
"Ependymal",-0.0675086104229796,-0.200927862547453,0.380342755132307,0.172340507924827,-0.408907768550479,47,-0.763762615825973,43592,-0.11707575490023,-0.216081253152239,0.0792105643368301,0.141599010123247,0.352382710311613,0.148196343854334,0.305781478933641,29,0.109108945117996,54250.15,0.193890532109012,0.354813520357575,-0.083511182302316,-0.162871057001521,0.0819427935224059,0.010825668109412,-0.353250454086576,0,-3.60059518889387,27254.625,-0.186445273412208,-0.347002951190379,0.066503468703445,0.113053937354447,0.314946064024789,0.119714448118053,0.25738674111264,5,-0.109108945117996,52945.15,0.171759668020484,0.329301018287226,-0.0699961847062285,-0.128040931723268,0.0877344319604254,0.0123911330093543,-0.311269722886552,0,-3.16415940842189,29970.85,-0.170185855553594,-0.324406535202049,0.109784283513097,0.0206788919235271,0.0135986401359864,0.012998700129987,0.0166383059179429,0.0098990100989901,0.739279766860949,0.477352264773523,0.441887449236125,0.610372084056295,1
"Interneuron",0.0173354321454395,0.0572522225125862,0.357388679707722,0.155281973709636,0.360311646012655,30,-0.3,53786,0.108627125673994,0.141900630504084,0.0515402639876125,0.0852964389676803,0.343128950584107,0.141613945538129,0.322251182468537,29,0.1,65905.275,0.149189962671091,0.300883849447011,-0.0547490287853388,-0.0674124431324069,0.0855303788427076,0.011893899218504,-0.318616951970361,0,-2.905,36292.25,-0.153899004562422,-0.32603964321525,0.0436460290402933,0.0676013237800842,0.305443120398982,0.113685042486081,0.279393190899514,5,0.1,64662.1,0.131866652841145,0.277030775141237,-0.0450446330805388,-0.0542251175433422,0.0907063315213719,0.0133479785999021,-0.284046576803935,0,-2.5,40260.65,-0.13731148900871,-0.298681656414431,0.502794411177645,0.142312094620374,0.0178982101789821,0.0166983301669833,0.0301518438177874,0.0245975402459754,0.829625610417797,0.622737726227377,0.233119283907375,0.917110110519853,1
"Microglia",-0.200676666753363,-0.318899426667481,0.388319941997294,0.173842852566553,-0.428361170000478,25,-2.45373864405591,13600,-0.259033698741372,-0.342672572560872,0.162842399624404,0.270399002033929,0.355583888014746,0.149376283346205,0.331545467408884,16,0.144337567297406,29298.05,0.29529600588713,0.47886053247605,-0.157334012829709,-0.250872199794349,0.0840703671137189,0.0112215609124587,-0.362613558854623,0,-3.60843918243516,9855.5,-0.298543442955745,-0.492796268607548,0.135133618385715,0.222108839689559,0.31882000840383,0.121879300710343,0.284130763276691,6,-0.144337567297406,27957.25,0.275709246853431,0.439438087177017,-0.12913992478925,-0.204413189414751,0.0897431659221641,0.0128689378352915,-0.309999557948166,0,-3.31976404784035,11382.65,-0.274791920422249,-0.451921856379037,0.0104468949506674,0.0129193983802545,0.0126987301269873,0.0133986601339866,0.0142089093701997,0.0108989101089891,0.402094670910771,0.871612838716128,0.15444677204342,0.376358695652174,1
"Mural",-0.0666964319711977,-0.230851969758072,0.359821403705069,0.151796732500616,0.366406214667339,7,10,11792,-0.119533386967015,-0.172386011649179,0.0850980085056803,0.179674526646002,0.345683119613787,0.147256698634522,0.35543846898514,9,12,16912.05,0.233146822204344,0.38237909606574,-0.0740988680417546,-0.158758190409665,0.079650420281583,0.0102401759030226,-0.310440811403788,0,7,8143.775,-0.246049879324216,-0.404390588345762,0.0715806561301032,0.142708169936853,0.310553167809648,0.118816123283601,0.309665987317823,4,12,16262.3,0.214016894609815,0.354587297171521,-0.0647140096905496,-0.125613936948319,0.0865519442560042,0.0118620279213139,-0.267247091978865,0,8,9044,-0.223934835076428,-0.371930422435536,0.0829388373414126,0.00722222222222222,0.0192980701929807,0.0218978102189781,0.0421418905857336,0.0355964403559644,0.739526047395261,0.677232276772323,0.846373500856653,0.953659506762132,1
"Oligodendrocyte",0.0602736747540395,0.158736071260053,0.370087060301519,0.170220413391462,-0.371776062656975,29,-1.16189500386223,32183,0.143247654018768,0.193165270464211,0.106881384669854,0.178382378187551,0.343329239580812,0.142444000471105,0.351839554788354,18,0.129099444873581,37765.475,0.225149938800489,0.425542236555426,-0.0917566751287826,-0.156740333695564,0.0805254893543865,0.0103008939215646,-0.299307254897346,0,-3.74388390133384,14003.65,-0.230763463892289,-0.443604116187785,0.0907050983763126,0.145431124745711,0.306302321798825,0.114945639134316,0.310491866386485,4.04999999999927,-0.129099444873581,36703.2,0.202477560179518,0.387368691516514,-0.077019517307716,-0.127656739894035,0.0869169674935898,0.0120477828842183,-0.257647044638155,0,-3.22748612183951,16040.3,-0.206998164014688,-0.406111053791795,0.268076923076923,0.0781219175379759,0.0141985801419858,0.0121987801219878,0.0145337101332257,0.011998800119988,0.59693718095635,0.276272372762724,0.417997662641215,0.781315538608198,1
"S1.Pyramidal",0.078802594052593,0.272573583046327,0.384996656008522,0.171140167255317,0.393690061098388,35,-1.40449376635357,37184,0.171244114308832,0.216186182730001,0.103639434701949,0.176143159137648,0.342492841279324,0.140325502209501,0.34323813638416,21,0,47061.05,0.238849635339993,0.424531666432182,-0.0869848067102308,-0.128186740018046,0.0848245819568981,0.0116325213844593,-0.308343964770643,0,-3.97939900466844,19055.775,-0.254005360333532,-0.445562880142539,0.0888464999726323,0.142175598676525,0.305518963239524,0.11409846556364,0.300785032910255,4,0,45783.45,0.213799487565599,0.388279158442722,-0.0739701958963697,-0.106321503561677,0.0914893257407606,0.0133690044443515,-0.261069582070938,0,-3.51123441588392,21721.65,-0.229725690269365,-0.40832513006092,0.14897466827503,0.00463616206409998,0.008999100089991,0.0111988801119888,0.0184434535873531,0.0105989401059894,0.531854130052724,0.434856514348565,0.275736040609137,0.718896833503575,1
"Astrocyte",-0.345356469032436,-0.519035910032019,0.529025609930839,0.329250525268101,-0.575812588585571,41,-3.67423461417477,12335,-0.29039479039479,-0.433078365789304,0.196343654702336,0.303243061687249,0.399252067585044,0.189895547666424,0.356529176769845,30,-0.136082763487954,30772.35,0.310342897842898,0.463874719046079,-0.205686048682963,-0.310307428917722,0.0808718893737499,0.0108310251522032,-0.377590929028503,0,-4.49073119510249,9077.975,-0.335983923483923,-0.488396111568427,0.159345760478678,0.238757343270856,0.347563951972546,0.146015030244796,0.300226928864413,19,-0.136082763487954,29555.3,0.291015466015466,0.43078207217516,-0.168214034181748,-0.253197304942943,0.0870424030606272,0.0126201114500947,-0.316615411794186,0,-4.21856566812658,10533,-0.314000814000814,-0.456887756466742,0.00238142488589006,0.00332161000390778,0.0022997700229977,0.0024997500249975,0.0019723865877712,0.0036996300369963,0.215474124732061,0.890710928907109,0.203792415169661,0.152849740932642,2
