"pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","geneSet"
0.417336152219873,0.69259882253995,0.781643671265747,0.815636872625475,0.840927583401139,0.843231353729254,0.749492900608519,0.714857028594281,0.736486486486487,0.7130570758405,"GO:0000149"
0.0372272143774069,0.145054945054945,0.826634673065387,0.826434713057388,0.402738622633911,0.984603079384123,0.356374807987711,0.979204159168166,0.0783205490512717,0.0607585139318885,"GO:0000287"
0.145222929936306,0.189895470383275,0.65126974605079,0.48630273945211,0.737410071942446,0.533493301339732,0.255258804065233,0.846830633873225,0.114575214341387,0.12815750371471,"GO:0001216"
0.000428449014567267,0.000431034482758621,0.0001999600079984,0.0001999600079984,0.000803535556448373,0.00759848030393921,0.00139990667288847,0.997800439912018,0.000391696043869957,0.000377928949357521,"GO:0001217"
0.0614432989690722,0.246395250212044,0.305338932213557,0.177764447110578,0.236312399355878,0.597080583883223,0.380582980724024,0.847230553889222,0.173737373737374,0.038552321007081,"GO:0001221"
0.000428449014567267,0.000431034482758621,0.0001999600079984,0.0001999600079984,0.000803535556448373,0.00759848030393921,0.00139990667288847,0.997800439912018,0.000391696043869957,0.000377928949357521,"GO:0001227"
0.12431289640592,0.193226226660877,0.626474705058988,0.460907818436313,0.685940594059406,0.542891421715657,0.251419110690634,0.864227154569086,0.0975232198142415,0.111193202807536,"GO:0001228"
0.491891891891892,0.558235959291368,0.301339732053589,0.345330933813237,0.479075328816261,0.460107978404319,0.725017072615525,0.326934613077385,0.6928,0.483099752679307,"GO:0001540"
0.13390092879257,0.111874761359297,0.121575684863027,0.201359728054389,0.0779169929522318,0.40251949610078,0.696460707858428,0.622275544891022,0.185788011115522,0.111111111111111,"GO:0001618"
0.053734756097561,0.0486058779201206,0.560087982403519,0.626474705058988,0.766692851531815,0.539892021595681,0.0420956302905514,0.931013797240552,0.0378787878787879,0.118252987227029,"GO:0001653"
0.00309957380860132,0.00492610837438424,0.878424315136973,0.883623275344931,0.348762968874701,0.934613077384523,0.035519721072129,0.999400119976005,0.013911620294599,0.0029585798816568,"GO:0001664"
0.41652754590985,0.429048414023372,0.867226554689062,0.801639672065587,0.944488501189532,0.763447310537892,0.76504699060188,0.781443711257748,0.349244232299125,0.622612085769981,"GO:0001786"
0.114489489489489,0.222432024169184,0.444511097780444,0.355928814237153,0.536142249710089,0.297340531893621,0.1536866359447,0.848630273945211,0.253056234718826,0.122553191489362,"GO:0001882"
0.0849550898203593,0.170704435333582,0.508898220355929,0.415516896620676,0.577692307692308,0.331133773245351,0.122773127280532,0.894621075784843,0.187677340899878,0.126957257723233,"GO:0001883"
0.00687547746371276,0.0368074389771406,0.689062187562487,0.717256548690262,0.257350133638793,0.700859828034393,0.134182705340201,0.995400919816037,0.0518256772673734,0.0168539325842697,"GO:0002020"
0.799593495934959,0.864013266998342,0.999200159968006,0.998000399920016,0.99804151978065,0.984403119376125,0.170565886822635,0.881623675264947,0.357707509881423,0.942051683633516,"GO:0002039"
0.263008130081301,0.853629976580796,0.659068186362727,0.757048590281944,0.117575264442636,0.770645870825835,0.301739652069586,0.797040591881624,0.230800160836349,0.0830085736554949,"GO:0003678"
0.000431778929188256,0.00262697022767075,0.8500299940012,0.690061987602479,0.623586429725363,0.846030793841232,0.000639249946729171,0.999800039992002,0.000788022064617809,0.000372162262746558,"GO:0003682"
0.162276975361088,0.374894336432798,0.968006398720256,0.937012597480504,0.981602616516762,0.961607678464307,0.219694868238558,0.970605878824235,0.112612612612613,0.375049980007997,"GO:0003697"
0.00133451957295374,0.0127697049757816,0.504099180163967,0.409518096380724,0.0638036809815951,0.302739452109578,0.0982448142238432,0.996400719856029,0.0110249081257656,0.000777907429015947,"GO:0003712"
0.059073523161921,0.60119811724433,0.500499900019996,0.40871825634873,0.340193704600484,0.351929614077185,0.262710015273838,0.915816836632673,0.184178498985801,0.0252486610558531,"GO:0003713"
0.173010380622837,0.604531851218469,0.402719456108778,0.364527094581084,0.208179959100205,0.311337732453509,0.779623202776401,0.707858428314337,0.53665451599838,0.145784081954295,"GO:0003714"
0.144489795918367,0.116317303740238,0.441511697660468,0.455108978204359,0.714285714285714,0.402319536092781,0.93621275744851,0.747250549890022,0.112609040444092,0.343422584400466,"GO:0003724"
0.346107784431138,0.325180433039294,0.480503899220156,0.43371325734853,0.667318982387476,0.484103179364127,0.404494382022472,0.620475904819036,0.391708640061991,0.283449342614076,"GO:0003725"
0.0301652892561983,0.0138597228055439,0.591681663667267,0.733253349330134,0.589191385615603,0.641871625674865,0.119182136131289,0.964607078584283,0.056657223796034,0.0306796116504854,"GO:0003727"
0.0271186440677966,0.0322717622080679,0.532093581283743,0.676864627074585,0.279855247285887,0.604679064187163,0.189112990674474,0.953609278144371,0.035171862509992,0.0253499810821037,"GO:0003729"
0.14004914004914,0.0880165289256198,0.790241951609678,0.928814237152569,0.664134346261495,0.976004799040192,0.442558139534884,0.922615476904619,0.182437850842021,0.253499222395023,"GO:0003730"
0.000378644452858766,0.000370507595405706,0.00359928014397121,0.00779844031193761,0.0194521635569671,0.0201959608078384,0.00046242774566474,0.998600279944011,0.000388198757763975,0.000402252614641995,"GO:0003735"
0.0893682588597843,0.0349462365591398,0.0597880423915217,0.109378124375125,0.209876543209877,0.01499700059988,0.136266666666667,0.52129574085183,0.0744,0.0931372549019608,"GO:0003774"
0.0879970544918999,0.0713513513513514,0.0671865626874625,0.0747850429914017,0.214453125,0.170765846830634,0.0811618966253738,0.677064587082583,0.126977848101266,0.08207343412527,"GO:0003779"
0.0227867015315652,0.0635276532137519,0.607678464307139,0.472305538892222,0.658193195150567,0.250549890021996,0.028755364806867,0.975404919016197,0.0341091492776886,0.0351464435146444,"GO:0003924"
0.603738317757009,0.594862385321101,0.9000199960008,0.885622875424915,0.962590506838295,0.98880223955209,0.671090047393365,0.76504699060188,0.407747603833866,0.964150147617039,"GO:0004175"
0.872322553548929,0.889387144992526,0.922615476904619,0.869626074785043,0.956453511180855,0.973605278944211,1,0.577284543091382,0.313277176093061,0.901234567901235,"GO:0004197"
0.146039603960396,0.459924464960134,0.942411517696461,0.962607478504299,0.980255039078568,0.989802039592082,0.0952158693115519,0.96880623875225,0.207142857142857,0.0644907589461266,"GO:0004222"
0.115080857465212,0.117231112765166,0.288342331533693,0.375524895020996,0.519464720194647,0.438912217556489,0.131523519775333,0.772045590881824,0.203402938901779,0.325091203891366,"GO:0004252"
0.21571072319202,0.310760282509348,0.649870025994801,0.737052589482104,0.352964743589744,0.746650669866027,1,0.809238152369526,0.531650641025641,0.263749031758327,"GO:0004386"
0.148514851485149,0.249904030710173,0.275744851029794,0.28874225154969,0.441441441441441,0.207758448310338,0.940811837632474,0.661067786442711,0.111416241663397,0.423964968152866,"GO:0004497"
0.11178247734139,0.223539745278876,0.637872425514897,0.502699460107978,0.717418287132809,0.451109778044391,0.241793072220964,0.837432513497301,0.0570120682480233,0.273923444976077,"GO:0004518"
0.844805472424113,0.618267987936234,0.745250949810038,0.785442911417716,0.765234375,0.675064987002599,1,0.3125374925015,0.758965804837364,0.870165745856354,"GO:0004519"
0.280477408354646,0.0797940797940798,0.165566886622675,0.173965206958608,0.390728476821192,0.122375524895021,0.411173445535297,0.30873825234953,0.23424543946932,0.505677210056772,"GO:0004540"
0.793620292083013,0.860365616491637,0.860227954409118,0.838832233553289,0.915436777024332,0.599080183963207,1,0.518096380723855,0.853754940711462,0.298722702925422,"GO:0004620"
0.00563014291901256,0.0321020228671944,0.942211557688462,0.948210357928414,0.973451327433628,0.897020595880824,0.00235294117647059,0.997400519896021,0.00120967741935484,0.0198246282882196,"GO:0004674"
0.816295157571099,0.914725457570715,0.434713057388522,0.630673865226955,0.417875343002744,0.687262547490502,1,0.257348530293941,0.88994835121176,0.894265961773078,"GO:0004713"
0.757469926270858,0.319165085388994,0.604879024195161,0.796840631873625,0.822061191626409,0.821435712857429,1,0.370125974805039,0.87119057293783,0.968036529680365,"GO:0004714"
0.498094027954257,0.592330603127327,0.765846830633873,0.732053589282144,0.145765472312704,0.307138572285543,0.610804851157663,0.655068986202759,0.353531300160514,0.0960187353629977,"GO:0004721"
0.192291579388354,0.908326967150497,0.962407518496301,0.904619076184763,0.246558704453441,0.723055388922216,1,0.97120575884823,0.0732106339468303,0.0132347216815882,"GO:0004722"
0.785497342444951,0.430717236199775,0.376524695060988,0.414517096580684,0.43293437886917,0.301939612077584,0.710862991393347,0.240351929614077,0.934850863422292,0.888535031847134,"GO:0004725"
0.072520751419834,0.135240572171652,0.846430713857229,0.857828434313137,0.807268272764394,0.838232353529294,0.161432891370086,0.974805038992202,0.0487220447284345,0.0722117202268431,"GO:0004842"
0.0867052023121387,0.473489519112207,0.902019596080784,0.781843631273745,0.823320158102767,0.9000199960008,0.296971321361565,0.97620475904819,0.0622047244094488,0.100384615384615,"GO:0004843"
0.0410700828937453,0.146148036253776,0.954809038192362,0.949610077984403,0.95872641509434,0.9250149970006,0.0386183222484445,0.991001799640072,0.0456211812627291,0.212452671434581,"GO:0004857"
0.105617088607595,0.200788954635108,0.861427714457109,0.817636472705459,0.915090543259557,0.731053789242152,0.124485878804497,0.954809038192362,0.0802770986145069,0.267252195734002,"GO:0004860"
0.542745098039216,0.851851851851852,0.553489302139572,0.683463307338532,0.148148148148148,0.673865226954609,1,0.506898620275945,0.772064777327935,0.473574698293799,"GO:0004866"
0.292038992688871,0.276673427991886,0.00979804039192162,0.00459908018396321,0.0347334410339257,0.0929814037192561,0.578484303139372,0.131373725254949,0.104158569762923,0.137224584460765,"GO:0004879"
0.0547028728846911,0.0474871388998813,0.416116776644671,0.429714057188562,0.328990228013029,0.52249550089982,0.0260148656375071,0.892421515696861,0.044971381847915,0.192211055276382,"GO:0004896"
0.185185185185185,0.0320678215997051,0.0215956808638272,0.0555888822235553,0.073046875,0.095380923815237,0.286449399656947,0.271345730853829,0.0991242038216561,0.28270929743374,"GO:0004930"
0.89120654396728,0.996205733558179,0.378124375124975,0.227354529094181,0.588235294117647,0.316136772645471,0.178564287142571,0.128574285142971,0.971439904799683,0.596546310832025,"GO:0005080"
0.677620632279534,0.348720100713386,0.57248550289942,0.681863627274545,0.468178202068417,0.518096380723855,0.492715548125149,0.26994601079784,0.699960676366496,0.953575439910146,"GO:0005085"
0.958459214501511,0.987237237237237,0.861627674465107,0.890421915616877,0.906693711967546,0.830233953209358,1,0.438912217556489,0.567311488353731,0.990141448778397,"GO:0005096"
0.00346687211093991,0.0207274149393821,0.618476304739052,0.475104979004199,0.155702608018684,0.69246150769846,0.173822534478272,0.995800839832034,0.027364185110664,0.00206185567010309,"GO:0005125"
0.238675295013323,0.444271239282931,0.30753849230154,0.15996800639872,0.228235294117647,0.425114977004599,0.765453639082752,0.664467106578684,0.389782783588093,0.216977225672878,"GO:0005126"
0.104391371340524,0.168618266978923,0.328534293141372,0.307338532293541,0.600875447672105,0.652269546090782,0.109262478271666,0.824035192961408,0.324738114423852,0.162918964785745,"GO:0005178"
0.438650306748466,0.895223420647149,0.911817636472705,0.784443111377724,0.717697729052467,0.957608478304339,1,0.843631273745251,0.488138319260153,0.316455696202532,"GO:0005179"
