"geneSet","true.mean","true.median","true.meanabs","true.meansqr","true.maxmean","true.sig_n","true.sign_test","true.rank_sum","true.ks_orig","true.ks_weighted","null_upper25.mean","null_upper25.median","null_upper25.meanabs","null_upper25.meansqr","null_upper25.maxmean","null_upper25.sig_n","null_upper25.sign_test","null_upper25.rank_sum","null_upper25.ks_orig","null_upper25.ks_weighted","null_lower25.mean","null_lower25.median","null_lower25.meanabs","null_lower25.meansqr","null_lower25.maxmean","null_lower25.sig_n","null_lower25.sign_test","null_lower25.rank_sum","null_lower25.ks_orig","null_lower25.ks_weighted","null_upper5.mean","null_upper5.median","null_upper5.meanabs","null_upper5.meansqr","null_upper5.maxmean","null_upper5.sig_n","null_upper5.sign_test","null_upper5.rank_sum","null_upper5.ks_orig","null_upper5.ks_weighted","null_lower5.mean","null_lower5.median","null_lower5.meanabs","null_lower5.meansqr","null_lower5.maxmean","null_lower5.sig_n","null_lower5.sign_test","null_lower5.rank_sum","null_lower5.ks_orig","null_lower5.ks_weighted","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","null_brain"
"GO:0000149",0.0424979567231816,0.0375098323730213,0.335595736722485,0.146473597194172,0.347602266554887,18,-0.529812942826018,75898,0.0874095089023673,0.176656614269931,0.10574279513625,0.19713528635593,0.40750851505567,0.203993309991471,0.429790118939071,33,0,100341.775,0.180069743363986,0.299531245482147,-0.107863163098183,-0.219638658783321,0.306505888096069,0.128432957401995,-0.42353423454298,12,-2.11925177130407,58110.7,-0.177653590295441,-0.291272373222266,0.0847588214543388,0.164479653582679,0.398869894256808,0.198499729471023,0.416930940105162,31,0,97333.25,0.158977776690798,0.271184814297496,-0.0904679186589888,-0.186800871121937,0.314317583299002,0.133396320729673,-0.412439079551712,14,-1.85434529989106,62423.9,-0.15901038609535,-0.265833948805258,0.417336152219873,0.69259882253995,0.781643671265747,0.815636872625475,0.840927583401139,0.843231353729254,0.749492900608519,0.714857028594281,0.736486486486487,0.7130570758405,1
"GO:0000287",0.0907479817524574,0.127912281726563,0.335468527081169,0.148767689827085,0.378859118963223,18,-1.00623058987491,87698,0.142151795429815,0.262346318029129,0.084706050095268,0.165779387382416,0.396385759236188,0.196151143051788,0.416583266319709,43,0.111803398874989,139221.725,0.151362602984611,0.268492279977132,-0.0921959932169976,-0.1883871463822,0.314343353550138,0.13329257885679,-0.411653483071523,19,-2.1242645786248,89201.925,-0.151455434867092,-0.262251019773695,0.071377373668992,0.137965285670633,0.390415202641479,0.190269102212777,0.406795991204462,42,0.111803398874989,136022.3,0.136161685838645,0.247270370107557,-0.0783723447613967,-0.162816666954147,0.32142225638377,0.138030958059263,-0.402756408461136,21,-1.90065778087482,94347.5,-0.13645266594124,-0.242097287049582,0.0372272143774069,0.145054945054945,0.826634673065387,0.826434713057388,0.402738622633911,0.984603079384123,0.356374807987711,0.979204159168166,0.0783205490512717,0.0607585139318885,1
"GO:0001216",0.0496683735355201,0.0898378215282824,0.348781720615428,0.164198961681588,0.356944876010225,51,-1.23263126885587,176643,0.1062540071108,0.21173734714401,0.0680523147691547,0.131532144583822,0.388448640245947,0.19002043538945,0.405707615302227,66,0,221544.775,0.122089562569214,0.23413284834268,-0.0716495051230198,-0.14850356209607,0.322887572726469,0.139413994825672,-0.3991696808446,35,-2.1130821751815,159043.625,-0.116578965582561,-0.228502885284784,0.0552865359738419,0.106638542355321,0.383809473685063,0.18577443806687,0.397231553009776,64,0,217685.35,0.109236026111791,0.219488694938188,-0.0605647099890502,-0.128150259479975,0.328059380540211,0.143221920553622,-0.392671683058353,38,-1.93699199391637,165566.05,-0.104557177828292,-0.211995757712989,0.145222929936306,0.189895470383275,0.65126974605079,0.48630273945211,0.737410071942446,0.533493301339732,0.255258804065233,0.846830633873225,0.114575214341387,0.12815750371471,1
"GO:0001217",0.187812066411954,0.284981359036258,0.42191892150717,0.228154746043169,0.465115304887024,66,-3.30011458930156,128736,0.21913269530521,0.401483002704641,0.0687655738733845,0.134217570783508,0.390145552333771,0.190789741050196,0.405220767660286,62,0,204465,0.122986097786002,0.240752029694175,-0.0754167697909482,-0.154321499958342,0.321225232043745,0.138269690068929,-0.403157640006587,32,-2.01673669346206,144098.25,-0.123254107711273,-0.232076808232511,0.0566300418397193,0.107985428412879,0.384386892985665,0.186332771010741,0.396759892213666,60,0,200476.65,0.11058469994191,0.223773205678887,-0.0632721728565621,-0.135006327185494,0.326652467409338,0.142434486679542,-0.395592696040065,34,-1.83339699405642,150305.45,-0.11107366938017,-0.217453095156396,0.000428449014567267,0.000431034482758621,0.0001999600079984,0.0001999600079984,0.000803535556448373,0.00759848030393921,0.00139990667288847,0.997800439912018,0.000391696043869957,0.000377928949357521,1
"GO:0001221",0.143352829102036,0.17043633843633,0.374085482183582,0.190413566992487,0.420418627919565,10,-0.98058067569092,27185,0.207800215816248,0.38484090071814,0.149312918291826,0.262758189236627,0.432173607831437,0.224704511019659,0.469989268000661,17,0.196116135138184,47369.1,0.258295437027902,0.37441126015201,-0.157685745241475,-0.285454717898786,0.282600444914007,0.110846809070298,-0.458592839191459,3,-2.15727748652002,20144.775,-0.258216432865731,-0.373964900957849,0.12530426045524,0.227648256166811,0.419977006302441,0.214941209340281,0.450817128378905,16,0.196116135138184,45606.4,0.232314629258517,0.347050533041152,-0.133122399343452,-0.252518235401286,0.29361407737963,0.118721929825712,-0.440159709737017,4,-1.76504521624366,22751.3,-0.233702019423462,-0.343162842283341,0.0614432989690722,0.246395250212044,0.305338932213557,0.177764447110578,0.236312399355878,0.597080583883223,0.380582980724024,0.847230553889222,0.173737373737374,0.038552321007081,1
"GO:0001227",0.187812066411954,0.284981359036258,0.42191892150717,0.228154746043169,0.465115304887024,66,-3.30011458930156,128736,0.21913269530521,0.401483002704641,0.0687655738733845,0.134217570783508,0.390145552333771,0.190789741050196,0.405220767660286,62,0,204465,0.122986097786002,0.240752029694175,-0.0754167697909482,-0.154321499958342,0.321225232043745,0.138269690068929,-0.403157640006587,32,-2.01673669346206,144098.25,-0.123254107711273,-0.232076808232511,0.0566300418397193,0.107985428412879,0.384386892985665,0.186332771010741,0.396759892213666,60,0,200476.65,0.11058469994191,0.223773205678887,-0.0632721728565621,-0.135006327185494,0.326652467409338,0.142434486679542,-0.395592696040065,34,-1.83339699405642,150305.45,-0.11107366938017,-0.217453095156396,0.000428449014567267,0.000431034482758621,0.0001999600079984,0.0001999600079984,0.000803535556448373,0.00759848030393921,0.00139990667288847,0.997800439912018,0.000391696043869957,0.000377928949357521,1
"GO:0001228",0.0530654974678533,0.0898378215282824,0.349706711622125,0.165025744537756,0.36022584897484,50,-1.24229911318256,172287,0.110765182695414,0.216547643613865,0.0680811341110744,0.132313697880585,0.388651434849955,0.190083622115376,0.406188185481613,65,0,217916.8,0.123365457410526,0.233848947310935,-0.0720123429123097,-0.149936482526395,0.322520252499373,0.139336829116681,-0.399910759685328,35,-2.12965562259867,156296.85,-0.117651894769809,-0.2277719849663,0.0560239879008243,0.108659983467704,0.383873973746096,0.186016939165126,0.397720384581153,63,0,214516.1,0.110915425228909,0.220252006089481,-0.0613968254687088,-0.130017193907579,0.327688109481657,0.142909887817583,-0.392830904972197,37,-1.77471301883223,162372.95,-0.105426671532955,-0.212874764664427,0.12431289640592,0.193226226660877,0.626474705058988,0.460907818436313,0.685940594059406,0.542891421715657,0.251419110690634,0.864227154569086,0.0975232198142415,0.111193202807536,1
"GO:0001540",-0.0462582540934971,-0.0796637366177464,0.371483713571608,0.17287460531422,-0.379765425150096,17,-0.474341649025257,60066,-0.110026262938359,-0.220260734172372,0.116886860019068,0.217474337855071,0.415037005482652,0.211812352684109,0.448210031757887,24,0.158113883008419,71382.775,0.20630069133323,0.327339486227228,-0.127064666880977,-0.248849013158936,0.294933312084976,0.119777085545532,-0.437344420051,7,-2.05548047910945,37137.775,-0.207830507492662,-0.32287082953013,0.0983364090406876,0.184493193818174,0.40692085784205,0.203875184667397,0.433925891035015,23,0.158113883008419,69216.75,0.187459253823575,0.300503307799726,-0.109107453609642,-0.21750648057468,0.303908111404843,0.126657415694104,-0.424079310408578,8.95000000000002,-1.73925271309261,40548.8,-0.189036575003862,-0.296957748802557,0.491891891891892,0.558235959291368,0.301339732053589,0.345330933813237,0.479075328816261,0.460107978404319,0.725017072615525,0.326934613077385,0.6928,0.483099752679307,1
"GO:0001618",-0.125730714167294,-0.251666244126299,0.400939813014888,0.188409952667088,-0.45143188044187,11,10,30021,-0.217464170134073,-0.349719253404089,0.156571903409185,0.26648343205094,0.432562659011225,0.224618955858331,0.475680462847533,16,12,43949.15,0.266780320542456,0.395496970189125,-0.170425577253784,-0.293579971211446,0.278318878616507,0.109752965562788,-0.462110491325891,3,6,17315.275,-0.276548774849746,-0.388898500189424,0.132752432691956,0.231313946145614,0.419340007358961,0.214046051229035,0.452874462128269,15,12,42287.55,0.244847048851903,0.359333633145805,-0.140629530913155,-0.260195259841242,0.290841153683512,0.116958584533983,-0.445723559591624,4,7,19630.9,-0.245637810140237,-0.355015558236754,0.13390092879257,0.111874761359297,0.121575684863027,0.201359728054389,0.0779169929522318,0.40251949610078,0.696460707858428,0.622275544891022,0.185788011115522,0.111111111111111,1
"GO:0001653",-0.126281995532602,-0.247743383028436,0.35034361520305,0.155424943066117,-0.353056007952335,16,-2.05548047910945,41443,-0.219488645141356,-0.294427143368407,0.12280557067888,0.219214622743127,0.415678710967192,0.211948607335573,0.444357401923595,24,0.158113883008419,71270.15,0.210900664297853,0.331550444549908,-0.129650411588957,-0.248263765633564,0.295925852158702,0.120186476222667,-0.437118887467775,6.97500000000001,-2.05548047910945,36589.5,-0.211566410474278,-0.325981570460796,0.100641831583683,0.188777782345487,0.405057421144628,0.203703701921658,0.428874738668557,23,0.158113883008419,69121.2,0.18914394407539,0.30145593435546,-0.108734821804623,-0.216164577911165,0.305378936723983,0.12661325232414,-0.423720324553496,8,-1.73925271309261,39650.85,-0.189592152016067,-0.299188884056527,0.053734756097561,0.0486058779201206,0.560087982403519,0.626474705058988,0.766692851531815,0.539892021595681,0.0420956302905514,0.931013797240552,0.0378787878787879,0.118252987227029,1
