Row,centroid1,centroid2,centroid3
7Networks_LH_Cont_Par_2,-35.8853272143925,-84.1158877221223,36.8577568909832
7Networks_LH_Cont_Par_3,-62.8522222836812,-55.2827775743273,53.2088887426588
7Networks_LH_Cont_Temp_1,-61.6057811975479,-31.5228123664856,-71.0001564621925
7Networks_LH_Cont_OFC_1,2.87288457642381,96.0657693422758,-25.6490386449374
7Networks_LH_Cont_PFCl_1,-6.11671637421224,99.0892527566027,-0.146417881125834
7Networks_LH_Cont_PFCl_2,19.1977922390034,95.7233761874112,17.5676623753139
7Networks_LH_Cont_PFCl_3,-12.4881553651349,92.6656310442582,31.744563149017
7Networks_LH_Cont_PFCl_4,-29.0949999919304,79.5387502083412,50.964134142949
7Networks_LH_Cont_PFCl_5,-24.5977215072777,49.0460758933538,82.3786081241656
7Networks_LH_Cont_pCun_1,53.984000193278,-82.6349331665039,4.29653335571289
7Networks_LH_Cont_Cing_1,96.3686072434051,-20.0420252069642,-9.55645577515228
7Networks_LH_Cont_Cing_2,98.4386657714844,13.3395554754469,4.5546667098999
7Networks_LH_Default_Temp_1,-49.345999948602,29.6655783000745,-80.3782109310752
7Networks_LH_Default_Temp_2,-56.4651558995247,-6.29812481999397,-81.450625538826
7Networks_LH_Default_Temp_3,-76.0303150086891,13.0426770758441,-61.4288976774441
7Networks_LH_Default_Temp_4,-83.1194913185249,-18.032118657888,-50.2922881174896
7Networks_LH_Default_Temp_5,-90.0262504220009,-31.0182813666761,-24.7202343679965
7Networks_LH_Default_Par_1,-76.4240474246797,-60.3067861284528,-17.3634524231865
7Networks_LH_Default_Par_2,-42.5653623774432,-89.1434782829838,-5.54782609317614
7Networks_LH_Default_Par_3,-86.9920000516451,-46.4883075420673,12.027384691972
7Networks_LH_Default_Par_4,-60.3926189362057,-77.2148414187961,11.3007143716964
7Networks_LH_Default_PFC_1,-18.6536559597138,85.2591394403929,-46.9393547017087
7Networks_LH_Default_PFC_2,63.3092771782933,70.6403612803264,-29.0306025470596
7Networks_LH_Default_PFC_3,-25.6762710991552,95.0525422177072,-13.6271186844777
7Networks_LH_Default_PFC_4,38.8401680072816,90.583865574428,-2.85789925711496
7Networks_LH_Default_PFC_5,-44.8337144579206,87.2212857927595,14.2827143601009
7Networks_LH_Default_PFC_6,74.3628983428513,65.6175369041553,-2.62362320872321
7Networks_LH_Default_PFC_7,56.7529628188522,77.5036107875683,22.8526852616557
7Networks_LH_Default_PFC_8,87.68287525177,44.554749917984,11.2122499614954
7Networks_LH_Default_PFC_9,54.2672222137451,65.9032222747803,50.2118887159559
7Networks_LH_Default_PFC_10,75.4808823080624,47.3588238884421,43.4244113248937
7Networks_LH_Default_PFC_11,-3.55544119569309,62.4144119935877,76.9747064253863
7Networks_LH_Default_PFC_12,29.9493335017452,60.4433332937735,71.962296323423
7Networks_LH_Default_PFC_13,65.0753656712974,32.3564631299275,67.4119516233119
7Networks_LH_Default_pCunPCC_1,77.4562826241012,-47.3574335385213,-37.3388497512952
7Networks_LH_Default_pCunPCC_2,82.0809564341669,-54.3639132292374,-6.47365219696708
7Networks_LH_Default_pCunPCC_3,94.8284997304281,-26.641833337148,11.2873334725698
7Networks_LH_Default_pCunPCC_4,70.9403528550092,-64.9088233050178,22.5156470242669
7Networks_LH_Default_PHC_1,24.3793077945709,-5.23276920685401,-95.2280769935021
