"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0099531",0.913017396520696,0.756848630273945,0.33873225354929,0.391721655668866,0.265546890621876,0.452309538092382,0.981118881118881,0.92057889163431,1
"GO:0099536",0.967798085291558,0.986074847693647,0.808529155787641,0.897302001740644,0.857267188859878,0.973890339425587,0.963923337091319,0.971751412429379,1
"GO:0099537",0.975344036697248,0.992545871559633,0.755160550458716,0.834862385321101,0.730504587155963,0.788417431192661,0.968060836501901,0.964176829268293,1
"GO:0099560",0.594081183763247,0.652069586082783,0.714657068586283,0.693861227754449,0.569686062787442,0.491901619676065,0.784255319148936,0.703333333333333,1
"GO:0099563",0.545690861827634,0.0815836832633473,0.38872225554889,0.536092781443711,0.450309938012398,0.753649270145971,0.3532,0.644426362896664,1
"GO:0099572",0.969286577992745,0.90447400241838,0.501088270858525,0.704957678355502,0.351390568319226,0.407738814993954,0.984565916398714,0.978199052132701,1
"GO:0099634",0.892021595680864,0.5124975004999,0.362127574485103,0.453909218156369,0.0171965606878624,0.178164367126575,0.739162380602498,0.782229965156794,1
"GO:0099645",0.960923623445826,0.866785079928952,0.557726465364121,0.69360568383659,0.63854351687389,0.455595026642984,0.96373779637378,0.888423988842399,1
"GO:1904315",0.88122375524895,0.694061187762448,0.133373325334933,0.231553689262148,0.215156968606279,0.159768046390722,0.89652728561304,0.858015815959741,1
"GO:1905606",0.771645670865827,0.734253149370126,0.232153569286143,0.307138572285543,0.51629674065187,0.0359928014397121,0.818370739817124,0.677511183407889,1
"GO:2000300",0.869826034793041,0.577284543091382,0.5624875024995,0.739852029594081,0.380323935212957,0.753049390121976,0.849840255591054,0.920398009950249,1
"SYNGO:metabolism",0.153969206158768,0.00799840031993601,0.00719856028794241,0.00679864027194561,0.0649870025994801,0.0015996800639872,0.0241276911655531,0.113363363363363,1
"SYNGO:postsynprocess",0.896805896805897,0.662899262899263,0.386240786240786,0.674692874692875,0.594594594594595,0.635380835380835,0.893464052287582,0.933508887425938,1
"SYNGO:presynprocess",0.916666666666667,0.916666666666667,0.583333333333333,0.833333333333333,0.416666666666667,0.833333333333333,1,1,1
"SYNGO:transport",0.51088742810189,0.573746918652424,0.839153656532457,0.919063270336894,0.90961380443714,0.992810188989318,0.353356890459364,0.584467977811397,1
"GO:0007268",0.989652317880795,0.963990066225166,0.588576158940397,0.688741721854305,0.683774834437086,0.522350993377483,0.992447129909366,1,2
"GO:0007416",0.981803639272146,0.963007398520296,0.799440111977604,0.831833633273345,0.862827434513097,0.74125174965007,0.996578538102644,0.991559862457018,2
"GO:0008021",0.984848484848485,0.984848484848485,0.803030303030303,0.863636363636364,0.893939393939394,0.803030303030303,1,1,2
"GO:0014069",0.979404119176165,0.875424915016997,0.176564687062587,0.196160767846431,0.468306338732254,0.476904619076185,0.955082742316785,0.82468110353011,2
"GO:0016079",0.729654069186163,0.593281343731254,0.337932413517297,0.473905218956209,0.530693861227754,0.284143171365727,0.866696191319752,0.779824561403509,2
