"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0048787",0.712257548490302,0.416116776644671,0.316136772645471,0.448510297940412,0.543891221755649,0.236952609478104,0.87221570926143,0.92884178652536,2
"GO:0050804",0.964207158568286,0.431913617276545,0.624275144971006,0.672865426914617,0.298340331933613,0.725654869026195,0.953252032520325,0.797925470610834,2
"GO:0050808",0.289542091581684,0.375324935012997,0.941411717656469,0.953409318136373,0.946810637872425,0.875224955008998,0.129932243921881,0.55171102661597,2
"GO:0051963",0.366726654669066,0.383123375324935,0.316136772645471,0.357128574285143,0.549490101979604,0.422915416916617,0.593628593628594,0.309127789046653,2
"GO:0060078",0.192161567686463,0.0573885222955409,0.0301939612077584,0.0799840031993601,0.0541891621675665,0.0531893621275745,0.2004662004662,0.163281884646629,2
"GO:0098839",0.641671665666867,0.65626874625075,0.870825834833033,0.901819636072785,0.879624075184963,0.90621875624875,0.540824575586095,0.911267024349979,2
"GO:0098918",0.282143571285743,0.125574885022995,0.18496300739852,0.330333933213357,0.263947210557888,0.136372725454909,0.195397658457812,0.663378058405683,2
"GO:0099010",0.743051389722056,0.585482903419316,0.563887222555489,0.631673665266947,0.716456708658268,0.793441311737652,0.935587761674718,0.864506052323311,2
"GO:0099055",0.487702459508098,0.893621275744851,0.617876424715057,0.718656268746251,0.458308338332334,0.319536092781444,0.522035256410256,0.393964794635373,2
"GO:0099056",0.199560087982404,0.256148770245951,0.383123375324935,0.538492301539692,0.206358728254349,0.152769446110778,0.180732484076433,0.147919241862382,2
"GO:0099059",0.781643671265747,0.929614077184563,0.246550689862028,0.329334133173365,0.458108378324335,0.116576684663067,0.898208469055375,0.7190357439734,2
"GO:0099060",0.634073185362927,0.554489102179564,0.217756448710258,0.25374925014997,0.0543891221755649,0.636072785442911,0.544566067240031,0.246732673267327,2
"GO:0099061",0.600079984003199,0.675264947010598,0.873025394921016,0.908418316336733,0.88002399520096,0.865626874625075,0.563795853269538,0.785831960461285,2
"GO:0099072",0.0535892821435713,0.121375724855029,0.532293541291742,0.543491301739652,0.759648070385923,0.377724455108978,0.0837613591465824,0.0926138538078837,2
"GO:0099092",0.51369726054789,0.380723855228954,0.288142371525695,0.318936212757448,0.265346930613877,0.428114377124575,0.789751931679544,0.650537634408602,2
"GO:0099171",0.748450309938012,0.305738852229554,0.319136172765447,0.434513097380524,0.506098780243951,0.311137772445511,0.817998385794996,0.950039651070579,2
"GO:0099173",0.227354529094181,0.481503699260148,0.976004799040192,0.979604079184163,0.845230953809238,0.941411717656469,0.116512655685014,0.310698776154757,2
"GO:0099175",0.0979804039192162,0.514097180563887,0.982603479304139,0.97880423915217,0.861427714457109,0.988402319536093,0.0185917721518987,0.106333072713057,2
"GO:0099188",0.667866426714657,0.390921815636873,0.554489102179564,0.664667066586683,0.771445710857828,0.708658268346331,0.659975913287836,0.901329037454692,2
"GO:0099504",0.46370725854829,0.253349330133973,0.708058388322336,0.812837432513497,0.855828834233153,0.606078784243151,0.789808917197452,0.73429767795965,2
"GO:0099505",0.0251949610077984,0.0181963607278544,0.0805838832233553,0.103379324135173,0.0297940411917616,0.0521895620875825,0.02710027100271,0.0104208416833667,2
