Region,ABCC12,ABCC8,ABLIM2,ABTB2,ACAN,ACSL6,ACTC1,ACVR2A,ADAM22,ADAM23,ADCY2,ADCY9,ADPRHL1,ADRA1B,ADRA1D,ADTRP,AGO1,AHRR,ALDH1A3,ALKAL2,AMDHD1,AMIGO2,ANK1,ANK3,ANKH,ANKRD29,ANKRD6,ANO3,ANO5,AP3S1,APOC1,APOL2,AR,ARHGAP25,ARHGAP28,ARHGAP4,ARHGAP6,ARHGAP9,ARHGDIG,ARHGEF28,ARPP19,ASB13,ASB2,ASCL2,ASGR2,ATOH7,ATP2B2,ATP2B3,ATP2B4,ATP4A,ATRNL1,B3GALT5-AS1,BAIAP2L2,BAIAP3,BCL11A,BCO2,BEND5,BEND6,BHLHE22,BICDL2,BIRC3,BTG3,BTN2A2,C12orf75,C1QL3,C2CD4C,C2orf27A,C4orf33,C5orf49,C8orf46,CA10,CA4,CABP1,CACNA1H,CACNA2D2,CACNB4,CACNG6,CADPS2,CALN1,CAMK2D,CAMK2G,CAMKK2,CARTPT,CBLN2,CCBE1,CCDC152,CCDC177,CCDC39,CCDC68,CCDC85C,CCNB1IP1,CCNI,CCNO,CCNYL1,CD24,CD6,CD99L2,CDC42SE2,CDH10,CDH11,CDH12,CDH7,CDH9,CDHR1,CDK14,CDKL1,CDR2L,CDS1,CDT1,CEBPA,CELF2,CENPF,CENPJ,CENPVL3,CENPW,CFD,CHCHD6,CHGA,CHML,CHRD,CHRNA3,CIDEA,CKMT1B,CLEC2L,CLEC4G,CLMP,CMAHP,CNR1,CNTN1,CNTN6,COCH,COL13A1,COL5A1,COL5A2,CORO6,COX7A1,CPAMD8,CPLX1,CPLX3,CPNE6,CPNE7,CPNE8,CRABP1,CREM,CRIP2,CRLF1,CRYBA2,CTNNAL1,CTXN3,CUX1,CXorf57,CYP26A1,CYP26B1,DACT1,DAPL1,DCAF11,DCBLD2,DCLK1,DCUN1D2,DDAH2,DDRGK1,DDX10,DENND2D,DIRAS1,DIRAS3,DKFZp779M0652,DMKN,DNAH14,DNAJC12,DNAJC5G,DOC2A,DOC2B,DOK3,DOK6,DPP8,DPYSL3,DUSP3,DYDC2,DYRK2,DYRK3,E2F5,ECHDC3,ECM1,EEPD1,EFCAB1,EFNA5,EFNB2,EFNB3,EFR3A,EGFEM1P,EIF4E1B,EIF5A2,ELFN2,EMG1,EML6,EMX1,ENTPD4,EPB41,EPB41L4B,EPHA3,EPHB2,EPHB6,EPN3,EPOP,ERFE,ERICH1,ERICH6-AS1,ESRRA,ESRRG,ETV6,EXOC6,F12,FABP5,FABP5P3,FABP6,FABP7,FAM110A,FAM110C,FAM131B,FAM162B,FAM167B,FAM20A,FAM217B,FAM71E1,FAM71F1,FAM78B,FAM84A,FAM86C1,FAR2P1,FASTKD1,FBLN7,FBXO32,FBXO33,FER1L4,FES,FGF18,FGF9,FGGY,FILIP1L,FKBP1A,FKBP5,FLT3,FMN1,FMN2,FNDC4,FNDC5,FOXRED2,FRAT1,FREM3,FSTL5,FXYD6,FZD1,GABRA5,GABRB1,GAL,GALNTL5,GATB,GDA,GDF10,GFRA2,GGCT,GGTA1P,GLCCI1,GLDC,GLIPR1,GLIS1,GLOD4,GLP2R,GLRA2,GLS2,GMFB,GMFG,GNB4,GNG10,GNG4,GOLT1A,GPAT3,GPCPD1,GPD2,GPHN,GPR161,GPR20,GPR26,GPRIN2,GPX3,GRIA1,GRID2,GRIK2,GRIN2A,GRIN3A,GSDMB,GSTM3,GSTT1,GTF2F2,GULP1,HAPLN4,HBQ1,HCN1,HCN4,HDAC9,HES6,HEYL,HPCAL4,HR,HRH1,HS3ST1,HSD11B1L,HSPA4L,HSPB3,HSPB8,HTR1A,HTR1F,HTR2C,ICA1,IDS,IER5,IFFO1,IFI27L2,IFNLR1,IGFBP2,IL13RA2,INTS4P1,IPW,ISOC1,ITGB1BP1,ITPR1,JDP2,KALRN,KANK4,KCNA1,KCNA2,KCNA3,KCNA5,KCNAB3,KCNB1,KCNC1,KCNC3,KCNG1,KCNH4,KCNH5,KCNH6,KCNK12,KCNMB2,KCNMB4,KCNN3,KCNQ5,KCNS1,KCNS2,KCTD12,KCTD4,KCTD9,KIF17,KIF21B,KIRREL2,KLF12,KLF6,KLF9,KLHDC8B,KLHL13,KLK10,KLK7,KRT31,L2HGDH,LAG3,LCA5,LCP2,LGALS1,LIMK2,LINC00260,LINC00473,LINC00507,LINC00599,LINC01102,LINC01116,LINC01140,LINC01197,LINC01296,LINC01637,LINC02217,LMO3,LOC100129291,LOC100506100,LOC100506124,LOC100507351,LOC285097,LOC729737,LOXL1,LRCH2,LRPAP1,LRRC2,LRRC36,LRRC38,LRRC3B,LRRC49,LRRC56,LRRN2,LUZP1,LUZP2,LXN,LY6D,LY6H,LY86-AS1,LYNX1,LYPD5,LYPD8,LYSMD4,MADCAM1,MAGI2-AS3,MAGI3,MAOB,MAPK10,MARCKS,MARF1,MAST4,MCF2L,MCUB,MEDAG,MEIS3,MESP1,MET,MFGE8,MGST1,MGST2,MIAT,MIR124-2HG,MIR29B2CHG,MIR600HG,MKL2,MKX,MLIP,MMD,MOB1B,MOK,MPP1,MROH5,MSANTD1,MTCH1,MTCL1,MUM1L1,MX1,MYB,MYBPHL,MYH7,MYH7B,MYO15A,MYOM2,MYOZ3,NANOS1,NAT8L,NCALD,NCOA3,NECAB2,NEFH,NEFM,NEGR1,NELL1,NEURL1B,NEXN,NFIC,NGB,NIPAL2,NKAIN4,NKD2,NKX1-2,NKX6-3,NNAT,NOL4,NOS2,NOV,NOXO1,NPPA,NPTX2,NPTXR,NPY1R,NR3C1,NR3C2,NREP,NRP1,NT5M,NTSR1,NUDT11,NUDT14,NUDT4,NUPR1,NWD2,ONECUT2,OPRM1,OR14I1,OR2L3,OSBPL1A,OSBPL3,OSTF1,OVOL2,P2RX6,P2RX6P,PBX4,PCBD1,PCDH17,PCDH19,PCDH20,PCED1B,PCNT,PCP4,PCSK1,PCSK5,PDE2A,PDE4A,PDP1,PDYN,PEA15,PELI3,PGAP1,PHLDA2,PHYH,PID1,PIF1,PINLYP,PIRT,PKD2L1,PKIA,PKNOX2,PLAGL1,PLCB2,PLCH1,PLEKHH3,PLEKHM2,PLPPR2,PLPPR3,PLPPR4,PLXDC1,PM20D2,PNKD,PNLDC1,PNMT,PNPLA3,POLR2L,POPDC3,POU6F1,POU6F2,PPARGC1A,PPEF1,PPFIA4,PPL,PPM1M,PPP4R4,PPTC7,PRKCB,PRKCD,PRKCG,PRMT7,PRO1804,PRPH2,PRR5,PRRX1,PRSS35,PTER,PTGER3,PTPN3,PTPRA,PTPRR,PURB,PVALB,PYDC1,PYGL,RAB24,RAB27B,RAB36,RAB37,RAD54B,RAMP3,RAP2B,RAPGEF4,RASAL1,RASGEF1B,RASGEF1C,RASIP1,RASL11B,RBBP4,RBMS1,RBP4,RCSD1,RELL2,RET,RFPL2,RFTN1,RGS22,RGS4,RGS6,RHBDL3,RHOBTB2,RIIAD1,RILP,RILPL2,RIMKLA,RIOX2,RIPOR2,RNF150,RNF157,RNF165,ROBO1,RORA,RORB,RPS6KA3,RRAS2,RRP7A,RSPH9,RSPO2,RSPO4,RSRC1,RSU1,RTKN2,RTP1,S100A10,S100Z,SCARA5,SCGN,SCN1A,SCN1B,SCN3B,SCN4B,SCN9A,SCRT1,SEL1L3,SELENOW,SEMA4F,SEMA7A,SERPINF1,SERTAD4,SERTAD4-AS1,SERTM1,SETBP1,SGIP1,SH3BGRL3,SHD,SHISAL1,SHROOM2,SHROOM3,SIL1,SKAP1,SKIDA1,SLA,SLC16A2,SLC16A6,SLC16A7,SLC17A6,SLC17A8,SLC22A10,SLC22A18,SLC22A9,SLC24A2,SLC25A12,SLC25A37,SLC26A11,SLC26A4,SLC26A4-AS1,SLC30A10,SLC30A3,SLC38A11,SLC39A13,SLC47A1,SLC4A3,SLCO2A1,SLCO4A1,SLIT1,SLIT3,SLN,SMARCD3,SNCA,SNX7,SOAT1,SOHLH1,SORBS2,SORCS1,SORL1,SOWAHA,SOX11,SPHK2,SPHKAP,SPON2,SPRN,SPTSSB,SSTR1,ST3GAL1,ST3GAL6,ST6GALNAC5,ST8SIA1,STAC2,STAMBPL1,STARD5,STAT4,STAU2,STEAP1,STEAP2,STRBP,STUM,STX17-AS1,STX19,STX1A,STXBP5L,SUGP2,SULF2,SUSD5,SV2C,SVOP,SYCP2,SYN3,SYNE4,SYNPR,SYT12,SYT17,SYT2,SYT6,SYTL2,TBC1D24,TBC1D26,TBR1,TC2N,TCEA3,TCERG1L,TDRD1,TDRD9,TENM2,TENM3,TESPA1,TEX29,TEX30,TFAM,TFPT,TFRC,TG,THAP10,TIFA,TIGAR,TINCR,TKFC,TMEM132E,TMEM150C,TMEM158,TMEM159,TMEM176A,TMEM196,TMEM200A,TMEM263,TMSB10,TMTC1,TNFRSF11A,TNFRSF25,TNNT2,TOM1L1,TOX,TPBG,TPK1,TPTE2P1,TPTE2P6,TRIM7,TRMT9B,TRPC3,TSHZ2,TSHZ3,TSPAN2,TSPAN33,TTC39C,TUNAR,TYRO3,UBE2QL1,UCHL3,UG0898H09,UHMK1,UNC5B-AS1,UPP1,URM1,VAMP1,VAT1,VAT1L,VAV1,VAV3,VIPR2,VIT,VSIG10L,VSTM2L,VWA5A,WDR6,WDR66,WDR86,WDR97,WFDC1,WNT10B,WNT3,XKR4,XYLT1,YPEL1,ZADH2,ZBBX,ZBTB16,ZBTB21,ZC3HAV1,ZCCHC12,ZCCHC18,ZFYVE28,ZIC1,ZMAT4,ZNF226,ZNF362,ZNF365,ZNF398,ZNF677,ZNF706,ZNF831,ZSCAN9,ZYX
7Networks_LH_Vis_1,0.515217101,0.489545932,0.364653472,0.350149601,0.281518664,0.469758892,0.362404706,0.709040846,0.449609501,0.323289273,0.577149918,0.475972686,0.341818142,0.439311055,0.327226599,0.504578078,0.434796643,0.527624258,0.324928793,0.649009486,0.239727327,0.39111866,0.421127319,0.628094896,0.382166353,0.327515539,0.734209206,0.544756711,0.476540697,0.650950623,0.556328504,0.296018738,0.213628482,0.358009425,0.537429933,0.518004998,0.709496844,0.402272116,0.571783353,0.592251548,0.509013764,0.375703569,0.428510099,0.573401016,0.388353254,0.672292723,0.457157642,0.427068637,0.683054388,0.35721227,0.466942654,0.433379207,0.568138205,0.593321308,0.609244604,0.429489043,0.529855376,0.479152462,0.74907312,0.501570228,0.600086799,0.533427091,0.351341847,0.604961163,0.626669268,0.679368316,0.435337949,0.439764664,0.550041042,0.561303108,0.552308113,0.494879218,0.478771365,0.528261991,0.361414823,0.452355743,0.440982585,0.549763938,0.729076159,0.723000031,0.477568501,0.461111711,0.448658887,0.376793239,0.610545012,0.429164738,0.599098283,0.335091089,0.48636882,0.592707016,0.473339248,0.459272333,0.453632947,0.523182413,0.738052228,0.428883623,0.321967969,0.581486917,0.705097858,0.550730826,0.452919911,0.39258706,0.509474665,0.487985496,0.472028811,0.569361628,0.38035204,0.410966395,0.289763486,0.529174907,0.289274115,0.508439882,0.546343325,0.535656497,0.70784753,0.596073905,0.613236342,0.41464019,0.463422115,0.595901461,0.526747448,0.434486853,0.473893331,0.371677624,0.706386486,0.495343217,0.31202024,0.644192276,0.734467753,0.498509005,0.589320572,0.424139095,0.470225185,0.501283792,0.397211561,0.555371743,0.51899108,0.378171404,0.683001461,0.733920367,0.637542154,0.425130844,0.29886394,0.563890245,0.58008024,0.453567512,0.299590649,0.494383717,0.288263456,0.380020761,0.48469326,0.522964343,0.628898986,0.674801674,0.460478204,0.59933019,0.346093081,0.539630892,0.445624328,0.490272545,0.583086913,0.582086543,0.278068873,0.373650076,0.562371671,0.544825555,0.391016458,0.592277339,0.614881283,0.404775258,0.700368621,0.60968491,0.297080509,0.611689217,0.459827323,0.540143238,0.554818538,0.625488836,0.557543437,0.585787008,0.568788543,0.681705856,0.379425922,0.402427168,0.604959607,0.439849129,0.635152258,0.606562332,0.48385834,0.45400116,0.474461876,0.29724921,0.673244433,0.434744016,0.583577397,0.502403979,0.438631383,0.365041106,0.657057467,0.536094152,0.354385942,0.388089756,0.27775228,0.626823486,0.739507517,0.464380117,0.598866722,0.37043981,0.38851634,0.383804041,0.679416631,0.659153718,0.619762708,0.609516253,0.342562056,0.798749106,0.423020742,0.65510043,0.529814506,0.533073796,0.479469791,0.482686658,0.506133099,0.520369337,0.594852972,0.511167714,0.504471783,0.511592866,0.409644923,0.438816869,0.440120014,0.314133504,0.370565227,0.321699581,0.392635215,0.307030105,0.450741118,0.548779365,0.552533419,0.594005026,0.332185354,0.456202421,0.464146544,0.489148899,0.505523701,0.468212372,0.622012683,0.406591895,0.38011004,0.455579414,0.715519225,0.666412113,0.676304176,0.634528609,0.28875857,0.555657117,0.498481068,0.731533709,0.575982865,0.527782381,0.678059448,0.487452107,0.458308287,0.537305516,0.456147656,0.562152441,0.65102341,0.690324052,0.689785056,0.556922277,0.67117392,0.556429477,0.520229509,0.626403054,0.5558116,0.551268749,0.397004923,0.388734306,0.690484813,0.580423971,0.415263673,0.288861267,0.461195806,0.510253941,0.274221658,0.690299941,0.57176627,0.675577918,0.511096696,0.59948597,0.493145051,0.527836492,0.345110299,0.548614091,0.422791135,0.379285803,0.560462387,0.515958219,0.396190596,0.476734842,0.336163543,0.457181786,0.714408948,0.36075827,0.663327855,0.586105855,0.5831357,0.444452902,0.609318936,0.279725727,0.71637469,0.51882046,0.563657414,0.513635372,0.519620458,0.485844534,0.477964851,0.530549073,0.313902618,0.362446691,0.564640216,0.509677012,0.401796271,0.499596244,0.477741197,0.509265558,0.352450234,0.40640375,0.310009947,0.400695736,0.414843791,0.41058497,0.384701608,0.459178057,0.462679203,0.413746834,0.404447315,0.70819271,0.342208008,0.447856907,0.256220466,0.536626774,0.523383699,0.599536326,0.538767537,0.367097211,0.53191154,0.467256364,0.628913564,0.675503881,0.332551466,0.493592092,0.643503476,0.593578182,0.266627437,0.560551374,0.457740674,0.525390158,0.516231186,0.54636674,0.587894211,0.444781805,0.528406141,0.328162877,0.392854333,0.293053497,0.296213286,0.530903181,0.650739897,0.486572306,0.531013615,0.539894786,0.3907485,0.443726028,0.51765617,0.60092622,0.459586246,0.433761568,0.636902152,0.531534484,0.706125771,0.629727282,0.489324046,0.644967563,0.546542154,0.425440762,0.574001977,0.617486802,0.363620604,0.611323432,0.574776991,0.419606222,0.685824604,0.429274013,0.737109382,0.54128212,0.429702805,0.580294097,0.735560258,0.444496814,0.633886098,0.551184275,0.378864818,0.321312409,0.519061465,0.408736366,0.408904939,0.419511887,0.395120793,0.558812593,0.539879705,0.608200235,0.402674795,0.432128899,0.489847167,0.508573136,0.315226238,0.657635996,0.635397852,0.760726218,0.336832026,0.522875439,0.288908204,0.519961588,0.472228044,0.431500137,0.479447326,0.555174399,0.38186872,0.697977283,0.670031812,0.663717416,0.51981828,0.387373222,0.347905272,0.527019434,0.576214021,0.441437031,0.515219394,0.301702153,0.484374487,0.491866698,0.524225375,0.336438054,0.383737309,0.515151687,0.372888792,0.526458644,0.385844409,0.482058529,0.4145824,0.596497867,0.341235944,0.421182522,0.603525615,0.689900797,0.690847801,0.394039207,0.364535416,0.316199962,0.54087302,0.559251541,0.506211351,0.317140833,0.465932644,0.637187578,0.654384149,0.487014714,0.663141468,0.547598033,0.591661675,0.667665891,0.645374927,0.497178494,0.437290479,0.4866877,0.512660891,0.447469414,0.38713076,0.583505872,0.60933269,0.535394444,0.532782519,0.587458821,0.580470713,0.153940123,0.401996302,0.50324607,0.417539171,0.465723387,0.369790246,0.447171419,0.448911338,0.290794551,0.466113763,0.597278554,0.473063864,0.480759263,0.629381033,0.506498653,0.495705809,0.503643819,0.368496344,0.426157386,0.576445331,0.647970347,0.405039175,0.44013141,0.696474678,0.627600645,0.410754218,0.672552952,0.403813397,0.396602899,0.716527816,0.25879948,0.583130003,0.438066644,0.634936831,0.671633003,0.55084084,0.432412273,0.550136259,0.486620484,0.385042037,0.512972972,0.660037595,0.606666665,0.699618092,0.387023131,0.54169648,0.35008776,0.250081457,0.542370546,0.560451807,0.565793607,0.44644479,0.521648267,0.40381073,0.341925351,0.617663956,0.549758174,0.520643708,0.693168224,0.668062917,0.336354083,0.449690735,0.705865779,0.649363393,0.473929043,0.491695314,0.657781111,0.566981959,0.266294388,0.504543203,0.608784923,0.575349271,0.569441627,0.68818227,0.780623454,0.512416834,0.467853157,0.71025739,0.546810355,0.503877378,0.731615542,0.595935815,0.408333336,0.328735189,0.355019399,0.647998014,0.627511636,0.647898985,0.495235625,0.531502111,0.6132045,0.746635006,0.516629419,0.228495212,0.604986956,0.475050067,0.389224883,0.357517172,0.440617164,0.584932222,0.441972873,0.674430193,0.449168616,0.335700131,0.296010276,0.619031171,0.258137687,0.686431417,0.332373252,0.566563221,0.675345373,0.681730738,0.34898183,0.586827687,0.452509709,0.459947467,0.494274966,0.489494228,0.58964265,0.561919442,0.615468248,0.554451322,0.482826915,0.449450378,0.560862308,0.392620007,0.374167801,0.60924061,0.497636932,0.515763414,0.596015429,0.34323244,0.413154451,0.684858514,0.401026972,0.620371225,0.372306627,0.691090172,0.568174371,0.628726416,0.460462915,0.525979762,0.307781971,0.305314108,0.646205472,0.545293159,0.458709545,0.505604801,0.33458092,0.563143867,0.478146629,0.534516543,0.446029411,0.3655311,0.419296641,0.648457358,0.695366482,0.309462328,0.509905124,0.411845027,0.510679021,0.583937838,0.370373519,0.625298852,0.31161979,0.463374513,0.332619224,0.517170707,0.611978763,0.645130017,0.549326305,0.548692931,0.430499645,0.346276717,0.36410162,0.57787492,0.358924268,0.386732866,0.634705543,0.769408876,0.53908018,0.594317916,0.671144818,0.525667806,0.287838703,0.52701179,0.649919099,0.464956315,0.436948387,0.704331714,0.550215234,0.346041585,0.644620703,0.572367639,0.588270565,0.426660944,0.595334046,0.479262864,0.53979735,0.623641257,0.432403262,0.415186677,0.583676194,0.42963446,0.500262351,0.464409809,0.436492704,0.448462953,0.50604467,0.550417705,0.658613589,0.313178347,0.681438814,0.617975954,0.462763731,0.584752683,0.376927921,0.22785176,0.647188568,0.443120264,0.605629354,0.407689121,0.486519138,0.519385319,0.674866026,0.288502438,0.372655384,0.681565217,0.644120213,0.624227532,0.457239928,0.406750825,0.523230365,0.519912504,0.26178135,0.640117592,0.602509164,0.62579289,0.493915335,0.471808557,0.390084804,0.418305029,0.594689867,0.494239556,0.619865024,0.370499524,0.460257768,0.471956304,0.437661831,0.673441662,0.517775027,0.515227805,0.625243987,0.666949712,0.507150517,0.380555634,0.726075072,0.568496198,0.631521412,0.578279323,0.575886103,0.507237583,0.32105391,0.535664027,0.455051497,0.295866149,0.416610043,0.618880951,0.348569975,0.45917732,0.502618668,0.362967518,0.546947298,0.632868911,0.481614654,0.535468328,0.520810156,0.479283516,0.702662234,0.52381521,0.707918045,0.513492707,0.53581666,0.605974562,0.435050499,0.440730278,0.273613299,0.344382546,0.526942696,0.52475873,0.418742809,0.434017158,0.480027519,0.589531953,0.510799422,0.419220851,0.539924122,0.553202733,0.612492495,0.696838511,0.445157063,0.636995462,0.492817797,0.590589657,0.650523918,0.6432489,0.489328604,0.407716195,0.530173207,0.293186379,0.451319212,0.543272035,0.590374221,0.520091882,0.34891343,0.31504016,0.540967468,0.502798764,0.446117689,0.499052013,0.673182626,0.685298395,0.639019498,0.379722476,0.438956385
