"geneSet","true.mean","true.median","true.meanabs","true.meansqr","true.maxmean","true.sig_n","true.sign_test","true.rank_sum","true.ks_orig","true.ks_weighted","null_upper25.mean","null_upper25.median","null_upper25.meanabs","null_upper25.meansqr","null_upper25.maxmean","null_upper25.sig_n","null_upper25.sign_test","null_upper25.rank_sum","null_upper25.ks_orig","null_upper25.ks_weighted","null_lower25.mean","null_lower25.median","null_lower25.meanabs","null_lower25.meansqr","null_lower25.maxmean","null_lower25.sig_n","null_lower25.sign_test","null_lower25.rank_sum","null_lower25.ks_orig","null_lower25.ks_weighted","null_upper5.mean","null_upper5.median","null_upper5.meanabs","null_upper5.meansqr","null_upper5.maxmean","null_upper5.sig_n","null_upper5.sign_test","null_upper5.rank_sum","null_upper5.ks_orig","null_upper5.ks_weighted","null_lower5.mean","null_lower5.median","null_lower5.meanabs","null_lower5.meansqr","null_lower5.maxmean","null_lower5.sig_n","null_lower5.sign_test","null_lower5.rank_sum","null_lower5.ks_orig","null_lower5.ks_weighted","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","null_brain"
"GO:0046332",0.00271740035372516,-0.0716096030543705,0.45464291070371,0.256264872069217,0.47260565475935,17,0,46611,-0.0821082700480736,0.113037508020926,0.0784599661959189,0.106474575304058,0.340182421726185,0.151211147475427,0.330477943480721,12,0,53833.2,0.271325183386251,0.443900183777366,-0.113114314270655,-0.12239177966155,0.0881008452376777,0.0121077930204995,-0.325536681340867,0,-2.51447422837485,19511.775,-0.279227214818206,-0.479010237453852,0.0672445470616302,0.0885808007929189,0.302099339551525,0.122155850150569,0.284199400650352,6,0,52014.05,0.247554518219188,0.401223138835197,-0.0856930716597,-0.103897192779826,0.0957984309145375,0.0144003082971461,-0.289428028155644,0,-2.1552636243213,22576.1,-0.249751171979974,-0.429815752379013,0.949386503067485,0.231540930979133,0.0021995600879824,0.0023995200959808,0.00351288056206089,0.00519896020795841,1,0.209758048390322,0.977216238608119,0.999241849886278,2
"GO:0046873",0.196018488000444,0.343157059734173,0.518567152819595,0.346058512017387,0.582612617064987,126,-2.97317658498867,194051,0.183184246988898,0.350341061528837,0.130871081560298,0.22633615344581,0.378623914788067,0.177889517192206,0.376478536307663,88,-0.148658829249433,293657.975,0.216709500633457,0.370172209620061,-0.0991733876056687,-0.171700305891167,0.0839788978726732,0.0115880012815953,-0.315920256090598,0,-5.50037668222903,151169,-0.212840963029146,-0.371364721737772,0.109723962868749,0.182323467700705,0.335276253272706,0.14042352436041,0.322892909299488,55,-0.297317658498867,283979.1,0.202542815061967,0.352412410755143,-0.0860121593780077,-0.142891555184416,0.0920704900100729,0.0135606390243479,-0.274604654218445,0,-5.05440019448073,162432.1,-0.197307109725921,-0.350036778753697,0.00165700082850041,0.00246507806080526,0.0015996800639872,0.0015996800639872,0.00205676676264912,0.0017996400719856,0.443558282208589,0.795440911817636,0.221532091097308,0.109843683988171,2
"GO:0046906",-0.052736995013601,-0.164020873490541,0.487165269132337,0.295552859030458,0.521313928942483,21,-0.833333333333333,52496,-0.10579743708507,-0.188564302270841,0.0699911157796207,0.110340912603383,0.348630279222557,0.159669365756085,0.335852174625331,13,0.166666666666667,62851.25,0.181091426071741,0.319479347460937,-0.0616029141554106,-0.0973256620603966,0.0902440659162554,0.0127529481862618,-0.321402139141191,0,-1.83333333333333,35813.8,-0.182031290206371,-0.342489462856965,0.0575465142862193,0.0895956930052138,0.307071481934035,0.126133998708151,0.289887019259617,9,0.166666666666667,60786.15,0.167003113581391,0.296446443541056,-0.0522716647423719,-0.0797390753904242,0.0980844604043056,0.0150360302868784,-0.274923601907445,0,-1.83333333333333,38242.2,-0.165408368071638,-0.31904526729498,0.0926481620405101,0.00729631130928253,0.0011997600479904,0.0011997600479904,0.00133155792276964,0.00439912017596481,0.471518987341772,0.357728454309138,0.699575780948708,0.863525305410122,2
"GO:0046943",0.0981605503174843,0.0579438224022833,0.518955447429497,0.348169946558955,0.567746717927222,31,-0.442325868464691,63992,0.136546076737416,0.296536959877232,0.0805911493277821,0.127335010016455,0.376422817588125,0.17553943567591,0.367360742519836,23,0.147441956154897,79219.85,0.205845311649108,0.365447129028375,-0.0796521064406769,-0.12397532174674,0.0824988029844118,0.011263076486933,-0.328215451840049,0,-2.50651325463325,33454.45,-0.218785926543455,-0.381949579896698,0.0686031064086663,0.106930419774974,0.33114085872158,0.135936714155566,0.326104632953439,14,0.147441956154897,77396.7,0.192480049213062,0.340604003521626,-0.0691259147788647,-0.099382367864997,0.0917470460105634,0.0138466242481491,-0.28309603568278,0,-2.21162934232346,37778.2,-0.197693641968254,-0.356751239045053,0.0142910868747649,0.361883574341861,0.0015996800639872,0.0013997200559888,0.0038281582305402,0.00439912017596481,0.816802287222344,0.425714857028594,0.482442748091603,0.265717674970344,2
"GO:0046982",0.0566536266900813,0.0568242361141163,0.464943799651318,0.294458274334556,-0.469533698905422,53,-1.14682927731391,124467,0.0886357942349491,0.228151459669137,0.0519967810152854,0.0772371953864163,0.331482932676133,0.148601763602237,0.31408961170784,32,0.104257207028537,159107.075,0.169406135100181,0.30157289819082,-0.0502486420931243,-0.077227943079691,0.0884533218633132,0.0125457429169271,-0.309221258769863,0,-2.18940134759929,98416.775,-0.174297439448007,-0.303798405985515,0.0437194263225504,0.0643751300549588,0.296359941618025,0.118705267362549,0.268037542061747,17,0.104257207028537,155792.45,0.157408012432033,0.282594558847245,-0.0425383526066215,-0.0618058291897625,0.095370006418462,0.0143140017771943,-0.270365212159056,0,-1.98088693354221,102559.9,-0.160567059174042,-0.28214207167112,0.0312744331508991,0.134899583175445,0.0013997200559888,0.0011997600479904,0.00114854517611026,0.0011997600479904,0.323024054982818,0.614677064587083,0.646188008882309,0.421519475510991,2
"GO:0047485",-0.0551570503189201,-0.0552713887119348,0.41789478870642,0.24181990807959,-0.44677118130171,16,-0.171498585142509,40576,-0.154512769762945,-0.154816584782695,0.0410634183600779,0.0811453784062293,0.324688445975077,0.146762971506217,0.296334938514867,11,0.171498585142509,60252,0.216547238589833,0.333252160285268,-0.0557287885296742,-0.0839852778336097,0.0834857345575814,0.0110689226448603,-0.331676096929014,0,-1.54348726628258,34580.6,-0.200260002905314,-0.345692145133155,0.0353333899510154,0.067351274840883,0.290321611340883,0.116137359728625,0.258662023173644,7,0.171498585142509,58079.3,0.196543584249566,0.31357507878933,-0.0450858825940934,-0.0686948112102711,0.0924290404870262,0.0133491335635081,-0.287816349355203,0,-1.54348726628258,36696.5,-0.182995741899167,-0.317089303254594,0.056216659827657,0.176670923797361,0.001999600079984,0.001999600079984,0.0021978021978022,0.00519896020795841,1,0.870425914817037,0.288461538461538,0.944808954071787,2
"GO:0048018",-0.106114923686173,-0.0691040012909408,0.487119768588229,0.31111250064929,-0.545252474516914,80,-0.894427190999916,158042,-0.105460237946149,-0.27029568477077,0.0685817854616299,0.145119822035408,0.363429017698702,0.169162991933671,0.288315807575026,53,0,213111.85,0.16346524733876,0.31488270140415,-0.0839416608757685,-0.122584020062928,0.0934363516418592,0.0139250703856239,-0.385321688822124,0,-3.2199378875997,125137.575,-0.157129680651221,-0.322865624816545,0.0600021917486847,0.116236433041155,0.316185905629262,0.129546538335224,0.246726555975812,31,0,207571.15,0.150348152786475,0.292219761085996,-0.0679558688184745,-0.101088593758973,0.100521598868361,0.0162509973052079,-0.321591903041564,0,-3.04105244939971,132186.95,-0.145074201628053,-0.302474384546491,0.0174757281553398,0.230558812035952,0.0017996400719856,0.0017996400719856,0.00245959241040056,0.0023995200959808,0.76491747778248,0.712857428514297,0.443829113924051,0.22768532526475,2
"GO:0048029",-0.23343814995261,-0.322377441943454,0.577956212255029,0.420613693053667,-0.579567401576884,14,6,23494,-0.248814107500385,-0.423595327030867,0.176503565076722,0.248254451738948,0.371812208547892,0.173684083349039,0.344754161811406,9,10,35558.075,0.328615432003696,0.45532536882073,-0.140672972247003,-0.219482856941062,0.0805825233577262,0.0100593744434632,-0.361592107556978,0,3,9615.65,-0.303317803788695,-0.461363990958298,0.147977187134496,0.200634086673388,0.326734608000885,0.136913028124725,0.295859533593544,6,10,33740.15,0.306291775758509,0.422017279064312,-0.119236974392642,-0.172155755670372,0.0875862118246189,0.0119577517675345,-0.307183202819643,0,4,10740.7,-0.279745110118589,-0.430907031920906,0.00359195402298851,0.00758725341426404,0.0011997600479904,0.000799840031993601,0.00251617541337168,0.0027994401119776,0.818436312737453,0.435512897420516,0.212574850299401,0.102628736046093,2
"GO:0048156",-0.091463443166498,-0.078667861300458,0.43163056930312,0.272043312022941,0.485953037338031,10,7,22529,-0.171885107038349,-0.238089959296119,0.148216467707165,0.212622099862254,0.338089239808581,0.155034030951413,0.346007724184722,7,10,33537.125,0.309592060680733,0.527728468851132,-0.132861677323701,-0.178210967886321,0.0808765376489414,0.0102012064213273,-0.315539423843442,0,4,10122.975,-0.326837748344371,-0.553410350716352,0.126648663321957,0.172104565724773,0.298491555161853,0.119934078573971,0.307575608322964,5,10,31925.1,0.286849299245341,0.484547249864533,-0.115952390067334,-0.152373601100447,0.0906699126672435,0.0125988258279312,-0.281786126746848,0,5,11866.85,-0.298398275065455,-0.505257602047536,0.215949467035136,0.418167580266249,0.0025994801039792,0.0021995600879824,0.00247831474597274,0.0113977204559088,0.691461707658468,0.421115776844631,0.676436559969148,0.773224043715847,2
"GO:0048306",-0.203639227083253,-0.227241697650425,0.44370125097266,0.278052112078937,-0.466085144200257,19,-2.16666666666667,28321,-0.234753744017292,-0.342348912278037,0.178253554497235,0.244103414605527,0.345175547911332,0.154986056028113,0.331019268444283,13,0.166666666666667,63869.325,0.29394427718594,0.451796424500828,-0.138107731429838,-0.182449000563567,0.0863337128861302,0.011854264922116,-0.323384160734238,0,-3.16666666666667,16851.825,-0.27593922083269,-0.458391739972354,0.147703435890757,0.198956222792603,0.302428401199504,0.123115094080751,0.295271705432884,8,0.166666666666667,61052.9,0.275391127579641,0.422845632665708,-0.120077830454174,-0.155180328068784,0.0948388692526502,0.0143180632459927,-0.280699984457845,0,-3.16666666666667,18687.8,-0.257531779115846,-0.432282870368995,0.00384884534639608,0.0167151162790698,0.0017996400719856,0.0011997600479904,0.00255661066471877,0.00639872025594881,0.353016414410573,0.728654269146171,0.182983268066928,0.364831261101243,2
"GO:0050660",-0.287712884206712,-0.387002283554579,0.464440991227212,0.27942188217564,-0.470096172146202,16,5,14400,-0.332829839704069,-0.390471253116025,0.216831478096108,0.292255103568716,0.375274667585293,0.171810056940068,0.350163393594128,11,12,40059.25,0.356022965474722,0.489671691915816,-0.182823515739848,-0.268807993681863,0.0855529298259844,0.0114448079274676,-0.358596051520456,0,4,11800.775,-0.346006319358816,-0.49720914825669,0.180172538345123,0.246260845659125,0.329631970971085,0.135852255158775,0.306580739976414,7,12,37938.15,0.335141800246609,0.464635424685733,-0.152546089129547,-0.22463572808753,0.0933968444947201,0.0137370405807513,-0.306532421383918,0,5,13031.65,-0.326430332922318,-0.46916960965268,0.00289330922242315,0.0050853614239012,0.00399920015996801,0.0023995200959808,0.00696480938416422,0.00579884023195361,0.969406118776245,0.915616876624675,0.0783132530120482,0.332104681164762,2
"GO:0050840",0.0605424636728728,0.224161411058402,0.50896466418233,0.32891946108307,-0.640603143584938,12,7,30376,0.203827198521485,-0.228399237149012,0.122028096167848,0.184485773835556,0.358052612698662,0.166441074827662,0.309689818303709,9,10,35916,0.352608000924072,0.569244297912857,-0.143610739394542,-0.170499285521504,0.0827300647651857,0.0108108220579003,-0.401193917655479,0,4,7782.8,-0.356207646696442,-0.601454149312394,0.106711855938533,0.149726880874251,0.320532100093506,0.133669663897054,0.274761170862193,6,10,34317.7,0.324487910056985,0.518567542157372,-0.124360838944847,-0.143352727700521,0.0921994225070982,0.0131267265093844,-0.343580664358491,0,4,9464,-0.325709610349607,-0.55250698815004,0.400146038700256,0.0206626291414321,0.0015996800639872,0.0015996800639872,0.0053394355453852,0.00719856028794241,0.753249350129974,0.154369126174765,0.552621792487914,0.850941850941851,2
"GO:0051015",-0.0218528934031405,-0.0770855710069984,0.521503403489185,0.337888042251578,0.524633035590347,60,-0.327326835353989,139666,-0.0553463102459836,-0.147343021178162,0.0559912995451459,0.0877956106896066,0.359884094469898,0.162812676503895,0.347801395639765,35.0249999999996,0.109108945117996,147562.125,0.112877474835011,0.278734850539759,-0.0474219043803405,-0.0696849659267487,0.0906473183156046,0.0131810246551889,-0.313571504864246,0,-2.29128784747792,86723.675,-0.113298418994289,-0.282721604270261,0.0459614761562988,0.0694287921901888,0.31670063503032,0.128102199281995,0.295446850808729,19,0.109108945117996,144282.3,0.103007299513366,0.257804716968639,-0.0412252383626819,-0.0568795988844964,0.0974807422013937,0.0154218371725123,-0.271854764808624,0,-2.07306995724193,92572.35,-0.105131880096882,-0.264698409560554,0.420102080879466,0.0315229775921003,0.0015996800639872,0.0015996800639872,0.00121654501216545,0.0013997200559888,0.823160173160173,0.10497900419916,0.909832879906724,0.939897192566232,2
"GO:0051018",-0.184493083082773,-0.27006041492431,0.475052755452523,0.296555752469556,-0.527636670828237,14,9,22716,-0.187894899059948,-0.333388227730558,0.136851829416577,0.205897181802312,0.354943374093454,0.163580049364027,0.346575774223721,10,12,42983.025,0.256706060255817,0.401810270282844,-0.109147147845741,-0.173500382931845,0.0864052064598419,0.011669245064649,-0.34694899217737,0,6,16535.6,-0.248615445369086,-0.425697359156531,0.108355557986554,0.170848675567985,0.314100836369623,0.127607763792552,0.305384317623373,6,12,41459.8,0.235788449684081,0.379220735903427,-0.0896711835248596,-0.141548110782536,0.0943401218879558,0.0143577865051837,-0.299357968642729,0,7,18166.25,-0.229715672676838,-0.395208414586417,0.00406654343807763,0.00298841987299216,0.001999600079984,0.001999600079984,0.00339750849377123,0.00919816036792642,0.780243951209758,0.832833433313337,0.300569259962049,0.298106060606061,2
"GO:0051020",0.0462628497286299,0.0594162402613014,0.47054614792476,0.29100908243859,0.473741581182274,69,-0.858116330321033,155258,0.082476963923161,0.183360353314368,0.0642538731925954,0.097031692001075,0.333734795872319,0.147733441493253,0.299284886799027,36,0.0953462589245592,180463.825,0.139463887666293,0.300441428071996,-0.0578651901184249,-0.0752920230363058,0.0880135079748927,0.0122947346423763,-0.327865575530248,0,-2.95573402666134,112201.125,-0.135521772464612,-0.303560022299133,0.0514397398608481,0.0773892884727766,0.29992814816405,0.11913338683263,0.263182088929041,19,-0.0953462589245592,175869.05,0.126369599477518,0.280135462582378,-0.0506510636537674,-0.0618490544445092,0.095777742201861,0.014366433071808,-0.281373166664476,0,-2.5743489909631,119118.25,-0.123639345193304,-0.285918956030293,0.132460531382364,0.176427525622255,0.0015996800639872,0.0015996800639872,0.00178332590280874,0.000999800039992002,0.626675041876047,0.370925814837033,0.541837571780148,0.682977833542451,2
"GO:0051082",-0.0798811582007972,-0.136791498443731,0.343228857739594,0.158162132551958,0.364635276284487,17,-1.5,30368,-0.191485255519531,-0.163767672323096,0.173006693463229,0.208327231159906,0.310076125909603,0.128767956318367,0.330403993005057,10,0.166666666666667,60289.375,0.300508851834697,0.499361480196592,-0.137138360535298,-0.175658709042822,0.0893576380729858,0.0124985407241349,-0.279242140631002,0,-3.5,15825.8,-0.321091297411353,-0.527815910005322,0.144258685166906,0.175572163226589,0.279271549752837,0.106677676609446,0.294021334499037,6,0.166666666666667,56893.6,0.272399773557717,0.467955132860621,-0.119270075826762,-0.153047940969032,0.0985496905658135,0.0150538234610783,-0.252968583678545,0,-3.16666666666667,18600.2,-0.289550203283413,-0.483945264863391,0.313877077696173,0.148725751236211,0.0115976804639072,0.011997600479904,0.0242282141461508,0.00359928014397121,0.535270583280691,0.700259948010398,0.455819384974698,0.953046177726038,2
"GO:0051087",-0.0243162446306447,-0.0838168670988067,0.415612389417882,0.221199105460966,-0.4179322023461,22,-0.162221421130763,49062,0.109282666124771,-0.121911166457318,0.0982819207876629,0.144205832016581,0.328287028277129,0.140209208493033,0.328045044978711,12,0.162221421130763,67727.125,0.216576712050396,0.414497472745867,-0.09562984402925,-0.107730616891164,0.0915542823782828,0.0131079301891845,-0.30199754786033,0,-2.75776415922296,24033.275,-0.235622840885999,-0.448414076823089,0.0841174547007211,0.117660001320762,0.294285588772265,0.116169545842233,0.295019674084024,7,0.162221421130763,64804.1,0.193192440560862,0.38010612193801,-0.0837467905895362,-0.0940155264611686,0.0994384816729084,0.0155974432592367,-0.2703179082524,0,-2.43332131696144,27761.2,-0.214035765088397,-0.413333316093604,0.659617730784872,0.157635467980296,0.0031993601279744,0.00359928014397121,0.00398883127243718,0.0021995600879824,1,0.46130773845231,0.745053272450533,0.990600735594606,2
