"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0050804",0.0505898820235953,0.0315936812637473,0.00799840031993601,0.00719856028794241,0.00339932013597281,0.0153969206158768,0.349025974025974,0.298727944193681,6
"GO:0050808",0.0141971605678864,0.00419916016796641,0.011997600479904,0.0105978804239152,0.00639872025594881,0.0285942811437712,0.237174427782163,0.259024196747322,6
"GO:0051963",0.466706658668266,0.570485902819436,0.0227954409118176,0.0151969606078784,0.0135972805438912,0.0351929614077185,0.947410358565737,0.761734287987271,6
"GO:0060078",0.37872425514897,0.765446910617876,0.0227954409118176,0.0191961607678464,0.0125974805038992,0.0357928414317137,0.663869072597566,0.403830141548709,6
"GO:0098839",0.0327934413117376,0.0437912417516497,0.0113977204559088,0.0103979204159168,0.00339932013597281,0.0217956408718256,0.351740696278511,0.251012145748988,6
"GO:0098918",0.0025994801039792,0.00579884023195361,0.0185962807438512,0.013997200559888,0.0223955208958208,0.0215956808638272,0.210546875,0.0860900757273814,6
"GO:0099010",0.0417916416716657,0.000399920015996801,0.00699860027994401,0.00819836032793441,0.0121975604879024,0.0437912417516497,0.221664575491426,0.460963455149502,6
"GO:0099055",0.0621875624875025,0.0121975604879024,0.0141971605678864,0.0143971205758848,0.0153969206158768,0.0183963207358528,0.419762845849802,0.472683124241198,6
"GO:0099056",0.0811837632473505,0.149170165966807,0.028994201159768,0.0213957208558288,0.0181963607278544,0.0343931213757249,0.565709664375253,0.383950617283951,6
"GO:0099059",0.00559888022395521,0.0171965606878624,0.00939812037592481,0.00839832033593281,0.00379924015196961,0.0127974405118976,0.171485148514851,0.12969696969697,6
"GO:0099060",0.0511897620475905,0.180363927214557,0.0207958408318336,0.0151969606078784,0.0145970805838832,0.0347930413917217,0.466988727858293,0.321760193782802,6
"GO:0099061",0.0397920415916817,0.0245950809838032,0.01499700059988,0.0141971605678864,0.00439912017596481,0.0223955208958208,0.54,0.335481272654048,6
"GO:0099072",0.00619876024795041,0.00339932013597281,0.00639872025594881,0.00599880023995201,0.0027994401119776,0.00879824035192961,0.0438197602315006,0.108141962421712,6
"GO:0099092",0.695860827834433,0.0871825634873025,0.0117976404719056,0.0103979204159168,0.0233953209358128,0.0217956408718256,0.997575757575758,0.951320132013201,6
"GO:0099171",0.00499900019996001,0.001999600079984,0.0111977604479104,0.00619876024795041,0.0017996400719856,0.0281943611277744,0.193470374848851,0.0863107185869129,6
"GO:0099173",0.0101979604079184,0.0353929214157169,0.00779844031193761,0.00519896020795841,0.0117976404719056,0.0351929614077185,0.332052267486549,0.261603375527426,6
"GO:0099175",0.0115976804639072,0.0387922415516897,0.00599880023995201,0.00339932013597281,0.0141971605678864,0.0177964407118576,0.321825853471423,0.287523992322457,6
"GO:0099188",0.021995600879824,0.0031993601279744,0.0493901219756049,0.0607878424315137,0.0497900419916017,0.113577284543091,0.191365227537923,0.375,6
"GO:0099504",0.00839832033593281,0.0201959608078384,0.0163967206558688,0.0117976404719056,0.0123975204959008,0.017996400719856,0.21499176276771,0.230607966457023,6
"GO:0099505",0.632873425314937,0.409518096380724,0.0283943211357728,0.0267946410717856,0.0135972805438912,0.0425914817036593,0.762806715454154,0.532462057335582,6
"GO:0099509",0.00619876024795041,0.0023995200959808,0.0311937612477504,0.0369926014797041,0.0461907618476305,0.0703859228154369,0.0963249516441006,0.162194159431728,6
"GO:0099523",0.784243151369726,0.864227154569086,0.0533893221355729,0.0355928814237153,0.0519896020795841,0.0547890421915617,0.780090840272521,0.980101608806097,6
"GO:0099531",0.00499900019996001,0.001999600079984,0.0111977604479104,0.00619876024795041,0.0017996400719856,0.0281943611277744,0.193470374848851,0.0863107185869129,6
"GO:0099536",0.00959808038392321,0.00439912017596481,0.0105978804239152,0.00839832033593281,0.00479904019196161,0.0193961207758448,0.270658682634731,0.278919790407094,6
"GO:0099537",0.0107978404319136,0.0031993601279744,0.0121975604879024,0.00939812037592481,0.00519896020795841,0.0203959208158368,0.270324389267121,0.286871961102107,6
"GO:0099560",0.860227954409118,0.962407518496301,0.016996600679864,0.0193961207758448,0.0333933213357329,0.018996200759848,0.755403868031854,0.825010317787866,6
"GO:0099563",0.0251949610077984,0,0.00539892021595681,0.00679864027194561,0.0105978804239152,0.0227954409118176,0.151020408163265,0.420106252554148,6
"GO:0099572",0.0337932413517297,0.0181963607278544,0.0125974805038992,0.0115976804639072,0.00699860027994401,0.0205958808238352,0.438289205702648,0.317525773195876,6
"GO:0099634",0.0121975604879024,0.0465906818636273,0.0131973605278944,0.00939812037592481,0.00959808038392321,0.0283943211357728,0.338381825428458,0.23704298915227,6
"GO:0099645",0.0015996800639872,0.00499900019996001,0.0025994801039792,0.002999400119976,0.0017996400719856,0.0011997600479904,0.00321802091713596,0.0149736948603804,6
"GO:1904315",0.0017996400719856,0.0135972805438912,0.0131973605278944,0.0121975604879024,0.00879824035192961,0.0415916816636673,0.148600709499409,0.10228166797797,6
"GO:1905606",0.419716056788642,0.287942411517696,0.0373925214957009,0.0341931613677265,0.0691861627674465,0.0399920015996801,0.957960295834955,0.905373831775701,6
"GO:2000300",0.260147970405919,0.295340931813637,0.02999400119976,0.028994201159768,0.0487902419516097,0.0461907618476305,0.691652470187394,0.739702760084926,6
"SYNGO:metabolism",0.0571885622875425,0.129374125174965,0.0531893621275745,0.0437912417516497,0.0549890021995601,0.0745850829834033,0.587895142636854,0.350217649386624,6
"SYNGO:postsynprocess",0.00659868026394721,0.00419916016796641,0.00839832033593281,0.00879824035192961,0.00519896020795841,0.00699860027994401,0.057475884244373,0.144187930336169,6
"SYNGO:presynprocess",0.0243951209758048,0.0271945610877824,0.0171965606878624,0.0133973205358928,0.0117976404719056,0.0181963607278544,0.286905754795663,0.26647083508183,6
"SYNGO:transport",0.47130573885223,0.56368726254749,0.0297940411917616,0.0171965606878624,0.0521895620875825,0.0413917216556689,0.80096011816839,0.789279112754159,6
"GO:0007268",0.00419916016796641,0.00759848030393921,0.0257948410317936,0.0181963607278544,0.00879824035192961,0.0375924815036993,0.208419314898886,0.203895565685868,7
"GO:0007416",0.370325934813037,0.898820235952809,0.0113977204559088,0.011997600479904,0.00899820035992801,0.0191961607678464,0.955688112484022,0.683041435284067,7
