"geneSet","pvals.PLSR","sim_brain"
"GO:0016079",0.962607478504299,4
"GO:0030285",0.280518819938962,4
"GO:0030672",0.466666666666667,4
"GO:0042734",0.832214765100671,4
"GO:0045211",0.395320935812837,4
"GO:0048488",0.661667666466707,4
"GO:0048786",0.853499018966645,4
"GO:0048787",0.99380123975205,4
"GO:0050804",0.740251949610078,4
"GO:0050808",0.931034482758621,4
"GO:0051963",0.952409518096381,4
"GO:0060078",0.922815436912617,4
"GO:0098839",0.426514697060588,4
"GO:0098918",0.865826834633073,4
"GO:0099010",0.969606078784243,4
"GO:0099055",0.400919816036793,4
"GO:0099056",0.546871073133953,4
"GO:0099059",0.99620075984803,4
"GO:0099060",0.757648470305939,4
"GO:0099061",0.718656268746251,4
"GO:0099072",0.706331877729258,4
"GO:0099092",0.340931813637273,4
"GO:0099171",0.740851829634073,4
"GO:0099173",0.959808038392322,4
"GO:0099175",0.845919477693145,4
"GO:0099188",0.959208158368326,4
"GO:0099504",0.891666666666667,4
"GO:0099505",0.964607078584283,4
"GO:0099509",0.897020595880824,4
"GO:0099523",0.306338732253549,4
"GO:0099531",0.626674665066987,4
"GO:0099536",0.62402088772846,4
"GO:0099537",0.938646788990826,4
"GO:0099560",0.571685662867427,4
"GO:0099563",0.980803839232154,4
"GO:0099572",0.875937122128174,4
"GO:0099634",0.767846430713857,4
"GO:0099645",0.801065719360568,4
"GO:1904315",0.652069586082783,4
"GO:1905606",0.796440711857628,4
"GO:2000300",0.883823235352929,4
"SYNGO:metabolism",0.955408918216357,4
"SYNGO:postsynprocess",0.825061425061425,4
"SYNGO:presynprocess",0.833333333333333,4
"SYNGO:transport",0.869967132292523,4
"GO:0007268",0.912665562913907,5
"GO:0007416",0.393321335732853,5
"GO:0008021",0.878787878787879,5
"GO:0014069",0.794841031793641,5
"GO:0016079",0.989802039592082,5
"GO:0030285",0.860630722278739,5
"GO:0030672",0.733333333333333,5
"GO:0042734",0.54635067114094,5
"GO:0045211",0.664667066586683,5
"GO:0048488",0.594081183763247,5
"GO:0048786",0.949640287769784,5
"GO:0048787",0.976004799040192,5
"GO:0050804",0.711457708458308,5
"GO:0050808",0.844827586206897,5
"GO:0051963",0.44131173765247,5
"GO:0060078",0.778444311137772,5
"GO:0098839",0.560687862427514,5
"GO:0098918",0.892821435712857,5
"GO:0099010",0.269346130773845,5
"GO:0099055",0.392721455708858,5
"GO:0099056",0.517718019602915,5
"GO:0099059",0.992801439712058,5
"GO:0099060",0.989202159568086,5
"GO:0099061",0.981003799240152,5
"GO:0099072",0.572052401746725,5
"GO:0099092",0.794241151769646,5
"GO:0099171",0.994801039792042,5
"GO:0099173",0.859228154369126,5
"GO:0099175",0.949510337323177,5
"GO:0099188",0.738252349530094,5
"GO:0099504",0.808333333333333,5
"GO:0099505",0.500899820035993,5
"GO:0099509",0.996400719856029,5
"GO:0099523",0.859628074385123,5
"GO:0099531",0.973405318936213,5
"GO:0099536",0.934725848563969,5
"GO:0099537",0.852637614678899,5
"GO:0099560",0.831633673265347,5
"GO:0099563",0.608278344331134,5
"GO:0099572",0.901088270858525,5
"GO:0099634",0.97000599880024,5
"GO:0099645",0.88809946714032,5
"GO:1904315",0.812637472505499,5
"GO:1905606",0.634073185362927,5
"GO:2000300",0.949010197960408,5
"SYNGO:metabolism",0.514497100579884,5
"SYNGO:postsynprocess",0.79017199017199,5
"SYNGO:presynprocess",0.75,5
"SYNGO:transport",0.838537387017256,5
"GO:0007268",0.410182119205298,6
"GO:0007416",0.530493901219756,6
"GO:0008021",0.818181818181818,6
"GO:0014069",0.428914217156569,6
"GO:0016079",0.230353929214157,6
"GO:0030285",0.999745676500509,6
"GO:0030672",0.933333333333333,6
"GO:0042734",0.960780201342282,6
"GO:0045211",0.365526894621076,6
"GO:0048488",0.307738452309538,6
"GO:0048786",0.644211903204709,6
"GO:0048787",0.842631473705259,6
"GO:0050804",0.676864627074585,6
"GO:0050808",0.0172413793103448,6
"GO:0051963",0.889622075584883,6
"GO:0060078",0.396920615876825,6
"GO:0098839",0.272145570885823,6
"GO:0098918",0.976604679064187,6
"GO:0099010",0.573685262947411,6
"GO:0099055",0.0401919616076785,6
"GO:0099056",0.80849459663232,6
"GO:0099059",0.990801839632074,6
"GO:0099060",0.913817236552689,6
"GO:0099061",0.30253949210158,6
"GO:0099072",0.920305676855895,6
"GO:0099092",0.818436312737453,6
"GO:0099171",0.915616876624675,6
"GO:0099173",0.939612077584483,6
"GO:0099175",0.987812840043526,6
"GO:0099188",0.768246350729854,6
"GO:0099504",0.691666666666667,6
"GO:0099505",0.765446910617876,6
"GO:0099509",0.155768846230754,6
"GO:0099523",0.645870825834833,6
"GO:0099531",0.923015396920616,6
"GO:0099536",0.858137510879025,6
"GO:0099537",0.440366972477064,6
"GO:0099560",0.412317536492701,6
"GO:0099563",0.263547290541892,6
"GO:0099572",0.762998790810157,6
"GO:0099634",0.889422115576885,6
"GO:0099645",0.995559502664298,6
"GO:1904315",0.745450909818036,6
"GO:1905606",0.980403919216157,6
"GO:2000300",0.559888022395521,6
"SYNGO:metabolism",0.707858428314337,6
"SYNGO:postsynprocess",0.801965601965602,6
"SYNGO:presynprocess",0.166666666666667,6
"SYNGO:transport",0.845727198027937,6
"GO:0007268",0.598923841059603,7
"GO:0007416",0.958408318336333,7
"GO:0008021",0.909090909090909,7
"GO:0014069",0.4375124975005,7
"GO:0016079",0.961807638472306,7
"GO:0030285",0.693285859613428,7
"GO:0030672",0.6,7
"GO:0042734",0.224832214765101,7
"GO:0045211",0.837432513497301,7
"GO:0048488",0.57128574285143,7
"GO:0048786",0.710922171353826,7
"GO:0048787",0.256948610277944,7
"GO:0050804",0.141971605678864,7
"GO:0050808",0.758620689655172,7
"GO:0051963",0.959208158368326,7
"GO:0060078",0.415316936612677,7
"GO:0098839",0.905818836232753,7
"GO:0098918",0.855828834233153,7
"GO:0099010",0.64127174565087,7
"GO:0099055",0.565886822635473,7
"GO:0099056",0.750188489570244,7
"GO:0099059",0.698260347930414,7
"GO:0099060",0.653469306138772,7
"GO:0099061",0.801039792041592,7
"GO:0099072",0.696506550218341,7
"GO:0099092",0.800439912017596,7
"GO:0099171",0.463307338532294,7
"GO:0099173",0.137972405518896,7
"GO:0099175",0.448531011969532,7
"GO:0099188",0.551689662067587,7
"GO:0099504",0.933333333333333,7
"GO:0099505",0.742651469706059,7
"GO:0099509",0.922815436912617,7
"GO:0099523",0.942611477704459,7
"GO:0099531",0.515496900619876,7
"GO:0099536",0.740644038294169,7
"GO:0099537",0.899082568807339,7
"GO:0099560",0.216756648670266,7
"GO:0099563",0.680263947210558,7
"GO:0099572",0.985973397823458,7
"GO:0099634",0.946010797840432,7
"GO:0099645",0.88809946714032,7
"GO:1904315",0.542891421715657,7
"GO:1905606",0.919016196760648,7
"GO:2000300",0.943011397720456,7
"SYNGO:metabolism",0.879624075184963,7
"SYNGO:postsynprocess",0.803931203931204,7
"SYNGO:presynprocess",0.916666666666667,7
"SYNGO:transport",0.714667214461791,7
