"geneSet","true.mean","true.median","true.meanabs","true.meansqr","true.maxmean","true.sig_n","true.sign_test","true.rank_sum","true.ks_orig","true.ks_weighted","null_upper25.mean","null_upper25.median","null_upper25.meanabs","null_upper25.meansqr","null_upper25.maxmean","null_upper25.sig_n","null_upper25.sign_test","null_upper25.rank_sum","null_upper25.ks_orig","null_upper25.ks_weighted","null_lower25.mean","null_lower25.median","null_lower25.meanabs","null_lower25.meansqr","null_lower25.maxmean","null_lower25.sig_n","null_lower25.sign_test","null_lower25.rank_sum","null_lower25.ks_orig","null_lower25.ks_weighted","null_upper5.mean","null_upper5.median","null_upper5.meanabs","null_upper5.meansqr","null_upper5.maxmean","null_upper5.sig_n","null_upper5.sign_test","null_upper5.rank_sum","null_upper5.ks_orig","null_upper5.ks_weighted","null_lower5.mean","null_lower5.median","null_lower5.meanabs","null_lower5.meansqr","null_lower5.maxmean","null_lower5.sig_n","null_lower5.sign_test","null_lower5.rank_sum","null_lower5.ks_orig","null_lower5.ks_weighted","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","null_brain"
"CA1.Pyramidal",-0.266836796391875,-0.444058283491639,0.504346939889491,0.30706491694543,-0.536702194844464,74,-4.33544882392289,29837,-0.248661419862594,-0.331861942377995,0.164946759168131,0.281166990718947,0.392428598066665,0.186926724350897,0.352357135053989,56,0,61561.3,0.260375810405444,0.40596440328829,-0.165316698586378,-0.274760444252073,0.0856771902230296,0.0119652275055305,-0.359693272037755,0,-5.12371224645432,23989.625,-0.274927224784698,-0.435094195662469,0.131474426442888,0.217094925827835,0.339089560675706,0.141678519695292,0.295990839403133,30,-0.197065855632859,59605,0.247010369964197,0.375599373071197,-0.136356925607933,-0.221740471251326,0.091802094806486,0.0136796335593242,-0.304042845600909,0,-4.72958053518861,27136.2,-0.258749758087927,-0.41206406797396,0.00275482093663912,0.00231124807395994,0.00379924015196961,0.00339932013597281,0.00424874468906914,0.00479904019196161,0.161177439275422,0.914417116576685,0.14695882130714,0.379148770011714,2
"Endothelial",0.0220554640824058,0.108223819084306,0.488211699971866,0.290379022985162,-0.510978950878831,38,-0.529812942826018,33275,0.0971131986445331,0.150511366946209,0.102205329852264,0.162956647610563,0.36006182139095,0.16065641498975,0.306740847069703,22,0,37504.65,0.204416527259469,0.393287835175954,-0.0904337561496423,-0.150088495139356,0.0894091784165332,0.0127075887241509,-0.367638972974962,0,-3.44378412836911,15881.9,-0.205186483936001,-0.388145381757113,0.0872239446991874,0.134674676415545,0.31695489335043,0.126682168069628,0.264243646744287,12,0,36117.4,0.187046926607472,0.364269901832691,-0.0780330830407658,-0.122690026447509,0.0957886585894551,0.0146536234090083,-0.32128819230799,0,-2.9139711855431,18071,-0.190413074250418,-0.359387820172638,0.677289229528035,0.181002243829469,0.0013997200559888,0.0015996800639872,0.00361663652802893,0.00359928014397121,0.882574916759156,0.153969206158768,0.808873720136519,0.948014735980352,2
"Ependymal",-0.119553167441652,-0.24111203893336,0.521077837294372,0.316903557344162,-0.584923960845935,63,-0.763762615825973,42247,-0.131084819589146,-0.250558054405513,0.0785331424013737,0.134182556910103,0.396765451950994,0.189804676764514,0.308011731479164,46,0.109108945117996,54189.225,0.197732724115604,0.365211420442494,-0.0899414114611041,-0.179180792334054,0.0851990942537147,0.0117379874460422,-0.403708514116257,0,-3.38237729865788,27224.8,-0.196671375595974,-0.352654883644811,0.0644402238502054,0.107262613585143,0.343792211460022,0.144030752007382,0.257560354515919,25,0.109108945117996,53152.8,0.180679410206604,0.337972090260787,-0.0759212380916123,-0.145308486698876,0.0926397522938163,0.0136776710618167,-0.347506942129086,0,-2.9459415181859,30020.25,-0.178734769556772,-0.33070746650586,0.00898325847284606,0.00990916597853014,0.002999400119976,0.0031993601279744,0.00333704115684093,0.00439912017596481,0.70507689066779,0.589682063587283,0.384922217790187,0.446159936658749,2
"Interneuron",-0.0309011004847852,0.0898318921739839,0.471966352383336,0.265865877544562,-0.513130053947062,63,-0.1,53294,0.0800580671920366,-0.114728008901082,0.0492349464560081,0.0895358138984649,0.388815382983641,0.179170063817095,0.33481433818667,50,0.1,66605.175,0.138130236416425,0.287168446873922,-0.0546268609240044,-0.0701224805384622,0.0903843317162176,0.013312958018511,-0.367393128765818,0,-2.9,37702.025,-0.152890398175031,-0.320952931522208,0.0415118914470965,0.0724361130735901,0.337422781457626,0.137740840277789,0.284305479854198,24,0.1,65573.25,0.124782870178349,0.265869826383704,-0.0429550786398757,-0.0552079801661601,0.0975009601915085,0.0153387818096778,-0.316966426686976,0,-2.3,41895.25,-0.135804437992534,-0.296666483236556,0.221862348178138,0.0462107208872458,0.00639872025594881,0.00619876024795041,0.00458553791887125,0.0127974405118976,1,0.725854829034193,0.512791572610986,0.991615853658537,2
"Microglia",-0.332357718244241,-0.484531861462831,0.582481606006555,0.398297610363084,-0.645768934765267,38,-2.74241377865072,14045,-0.291209906617946,-0.462263012935049,0.171511922534217,0.284373170444963,0.405174191173206,0.195599273466885,0.3450005590163,25,0.144337567297406,29218.125,0.310693260251725,0.492345068165868,-0.162454593967094,-0.278609835819072,0.0868037382341866,0.0119283424193766,-0.408110629044614,0,-3.60843918243516,10663.95,-0.302072548721072,-0.486803641519441,0.140934023919132,0.235358587054353,0.348073794787398,0.147539817774498,0.298780183010151,15,-0.144337567297406,27898.9,0.283909358505887,0.44147815212554,-0.134501141088327,-0.216823708925512,0.0930218398929127,0.0138407506949769,-0.337572668759828,0,-3.31976404784035,12354.75,-0.276315722695899,-0.45187325813208,0.00270374662031672,0.00386249517188104,0.0013997200559888,0.0013997200559888,0.00261291526689063,0.0021995600879824,0.257001647446458,0.891421715656869,0.0653323262839879,0.080225988700565,2
"Mural",-0.0913240718351823,-0.181523694198555,0.492608947815788,0.286100525429741,0.501606094975757,19,10,13331,-0.132759452936444,-0.204347370914966,0.0847333410713334,0.167935509285424,0.391642289554328,0.188531374791859,0.40711875555474,13,12,17040.2,0.231627514078841,0.370061663056558,-0.0739269068529757,-0.169002393892101,0.0849854711941376,0.0112911844538198,-0.32137963816253,0,8,8789.95,-0.24320193081255,-0.392275386636846,0.0689871444024692,0.129913479359579,0.335251709509382,0.139479083000142,0.34112099353451,8,12,16369.25,0.212736122284795,0.347658897143142,-0.0625402661294958,-0.128214351933493,0.0918916985195972,0.0134167320693306,-0.276007740534887,0,8,9616.45,-0.218757039420756,-0.360520369873614,0.0137352155665776,0.0363704536932883,0.00519896020795841,0.00559888022395521,0.015210608424337,0.00399920015996801,0.798640271945611,0.429714057188562,0.735471698113208,0.823623945359582,2
"Oligodendrocyte",0.0571758013659001,0.167270528243484,0.461048266193049,0.269471208147449,-0.466006690185172,36,-0.903696114115064,31731,0.13219094247246,0.191045569564713,0.120340476148847,0.193861529641025,0.386203852943347,0.180541400980348,0.380764424502378,30,0.129099444873581,37275.125,0.223162484700122,0.426009831018172,-0.107259490242519,-0.183849116961712,0.0830475414849406,0.0110842878240944,-0.331304060019006,0,-3.74388390133384,14592.75,-0.234865361077111,-0.452061068260675,0.103535264140131,0.163573185246059,0.335121295336755,0.137820958786874,0.330730572812754,16,-0.129099444873581,36091.15,0.203161974704202,0.396361152178691,-0.0941190543476747,-0.152429479054009,0.0896526205013428,0.01292022930727,-0.278561304584694,0,-3.22748612183951,16457.15,-0.215891472868217,-0.408730655707381,0.392118611002731,0.0945134160993192,0.00679864027194561,0.00499900019996001,0.00901639344262295,0.0153969206158768,0.730737365368683,0.254749050189962,0.537851763773286,0.813199536858356,2
"S1.Pyramidal",0.119051095910305,0.30805791267444,0.502344605739553,0.292292495483558,0.504020958004884,56,-1.87265835513809,35724,0.166726600514682,0.237982937989886,0.120759587901721,0.202623058129219,0.391201711667485,0.184787071434456,0.388096046138246,37,0,48001.375,0.234243204063515,0.429819560834721,-0.0889821034973006,-0.124660045203547,0.0901706019874874,0.0132127838638437,-0.315146745009187,0,-3.74531671027618,20016.925,-0.251205372694888,-0.441052606486725,0.100575459441178,0.155247418153166,0.335532824150675,0.13911964257991,0.337059075984916,20,0,46710.05,0.211433692561835,0.396174238987269,-0.0750289746501867,-0.102561336263075,0.0982969148015405,0.0155267896658646,-0.268170882628333,0,-3.27715212149166,22409.75,-0.222191724633935,-0.402050176704044,0.0566117448246726,0.00621375310687655,0.002999400119976,0.00399920015996801,0.00701320132013201,0.0023995200959808,0.359615814161269,0.527694461107778,0.29366106080207,0.593884582256675,2
"Astrocyte",-0.075667356105017,-0.122886796764277,0.20233232003289,0.0548857914957892,-0.20849975710343,0,-2.31340697929522,19405,-0.176027676027676,-0.262921519263287,0.158240004445115,0.253266352180078,0.330182980024953,0.127715673813271,0.323743152047685,8,-0.136082763487954,30265.275,0.319500407000407,0.470074951912797,-0.161355266031667,-0.250431087759111,0.0803272791714855,0.0107110302273551,-0.316090624978171,0,-4.49073119510249,9648.725,-0.314611314611315,-0.470692918713274,0.133586190584904,0.213408941724437,0.29332926235029,0.10377700814632,0.279226406724179,1,-0.136082763487954,29042.6,0.298738298738299,0.439505262232053,-0.135232693825777,-0.214260519989158,0.0866953221500544,0.0122094540335328,-0.280861131733328,0,-4.21856566812658,10979.95,-0.297924297924298,-0.436116114768265,0.351298190401259,0.315354330708661,0.227754449110178,0.219156168766247,0.265397082658023,1,0.589858924555306,0.550889822035593,0.6785290628707,0.640925127401019,3
"CA1.Pyramidal",-0.112111953928821,-0.185858372380283,0.252845280379062,0.0862095008584554,0.258848796863837,2,-4.53251467955575,38592,-0.224833080669613,-0.357251678591543,0.139619965415288,0.238178467837437,0.330135948280115,0.128758179247759,0.308779204960495,12.0249999999996,0,61716.25,0.272322638131794,0.433457397125657,-0.14848422203154,-0.243420188397077,0.0867300265151577,0.0121895364523264,-0.324608129267464,0,-5.12371224645432,24829.825,-0.276051208753992,-0.43746279403896,0.118868664386279,0.196540984707683,0.298039811059014,0.107884584180197,0.272173231739217,2,-0.197065855632859,59665.25,0.25799841950779,0.404429621207272,-0.12478735853432,-0.20255780552886,0.0931957938229966,0.0140721734749416,-0.280443100769154,0,-4.92664639082147,27255.85,-0.262796745476244,-0.404680589444088,0.14196323816973,0.125,0.113377324535093,0.0933813237352529,0.126418152350081,0.0507898420315937,0.123304562268804,0.655068986202759,0.296108949416342,0.241165048543689,3
